Sample_ID,CZI_File,Species,Area_um2,Centroid_X,Centroid_Y,Width_px,Height_px,Perimeter_px,Confidence,Tile
Unknown_Sample,20251031_074_pol_pro_Ran_ado_2025_12_Colorado2025.czi,Ran_ado,537.15,1516.0,311.0,29,29,99.11,0.941,20251031_074_pol_pro_Ran_ado_2025_12_Colorado2025_x001024_y000000
Unknown_Sample,20251031_074_pol_pro_Ran_ado_2025_12_Colorado2025.czi,Ran_ado,590.63,1536.0,405.0,34,29,106.18,0.922,20251031_074_pol_pro_Ran_ado_2025_12_Colorado2025_x001024_y000000
Unknown_Sample,20251031_074_pol_pro_Ran_ado_2025_12_Colorado2025.czi,Ran_ado,415.17,1172.0,570.0,25,27,87.7,0.878,20251031_074_pol_pro_Ran_ado_2025_12_Colorado2025_x001024_y000000
Unknown_Sample,20251031_074_pol_pro_Ran_ado_2025_12_Colorado2025.czi,Ran_ado,458.27,2135.0,548.0,27,28,91.36,0.954,20251031_074_pol_pro_Ran_ado_2025_12_Colorado2025_x001536_y000000
Unknown_Sample,20251031_074_pol_pro_Ran_ado_2025_12_Colorado2025.czi,Ran_ado,452.11,1867.0,454.0,27,28,91.36,0.953,20251031_074_pol_pro_Ran_ado_2025_12_Colorado2025_x001536_y000000
Unknown_Sample,20251031_074_pol_pro_Ran_ado_2025_12_Colorado2025.czi,Ran_ado,557.16,1895.0,567.0,32,29,101.6,0.952,20251031_074_pol_pro_Ran_ado_2025_12_Colorado2025_x001536_y000000
Unknown_Sample,20251031_074_pol_pro_Ran_ado_2025_12_Colorado2025.czi,Ran_ado,563.31,1780.0,332.0,31,31,103.6,0.952,20251031_074_pol_pro_Ran_ado_2025_12_Colorado2025_x001536_y000000
Unknown_Sample,20251031_074_pol_pro_Ran_ado_2025_12_Colorado2025.czi,Ran_ado,409.02,2060.0,561.0,26,26,86.53,0.95,20251031_074_pol_pro_Ran_ado_2025_12_Colorado2025_x001536_y000000
Unknown_Sample,20251031_074_pol_pro_Ran_ado_2025_12_Colorado2025.czi,Ran_ado,495.21,2161.0,386.0,29,27,98.04,0.942,20251031_074_pol_pro_Ran_ado_2025_12_Colorado2025_x001536_y000000
Unknown_Sample,20251031_074_pol_pro_Ran_ado_2025_12_Colorado2025.czi,Ran_ado,273.19,1544.0,404.0,18,28,78.63,0.94,20251031_074_pol_pro_Ran_ado_2025_12_Colorado2025_x001536_y000000
