Sample_ID,CZI_File,Species,Area_um2,Centroid_X,Centroid_Y,Width_px,Height_px,Perimeter_px,Confidence,Tile
Unknown_Sample,20251031_078_pol_pro_Ran_ado_2025_16_Colorado2025.czi,Ran_ado,606.02,9681.0,1101.0,34,29,105.01,0.951,20251031_078_pol_pro_Ran_ado_2025_16_Colorado2025_x009216_y000512
Unknown_Sample,20251031_078_pol_pro_Ran_ado_2025_16_Colorado2025.czi,Ran_ado,156.99,10362.0,924.0,10,28,64.97,0.848,20251031_078_pol_pro_Ran_ado_2025_16_Colorado2025_x009728_y000512
Unknown_Sample,20251031_078_pol_pro_Ran_ado_2025_16_Colorado2025.czi,Ran_ado,542.54,10572.0,949.0,30,30,99.6,0.957,20251031_078_pol_pro_Ran_ado_2025_16_Colorado2025_x010240_y000512
Unknown_Sample,20251031_078_pol_pro_Ran_ado_2025_16_Colorado2025.czi,Ran_ado,488.67,10716.0,1115.0,27,29,96.28,0.949,20251031_078_pol_pro_Ran_ado_2025_16_Colorado2025_x010240_y000512
Unknown_Sample,20251031_078_pol_pro_Ran_ado_2025_16_Colorado2025.czi,Ran_ado,586.78,10373.0,924.0,32,31,103.84,0.948,20251031_078_pol_pro_Ran_ado_2025_16_Colorado2025_x010240_y000512
Unknown_Sample,20251031_078_pol_pro_Ran_ado_2025_16_Colorado2025.czi,Ran_ado,617.18,14404.0,804.0,31,33,106.43,0.955,20251031_078_pol_pro_Ran_ado_2025_16_Colorado2025_x013824_y000512
Unknown_Sample,20251031_078_pol_pro_Ran_ado_2025_16_Colorado2025.czi,Ran_ado,610.64,14404.0,804.0,31,33,107.01,0.955,20251031_078_pol_pro_Ran_ado_2025_16_Colorado2025_x014336_y000512
Unknown_Sample,20251031_078_pol_pro_Ran_ado_2025_16_Colorado2025.czi,Ran_ado,473.66,14796.0,836.0,27,29,94.53,0.954,20251031_078_pol_pro_Ran_ado_2025_16_Colorado2025_x014336_y000512
Unknown_Sample,20251031_078_pol_pro_Ran_ado_2025_16_Colorado2025.czi,Ran_ado,417.48,14882.0,910.0,26,26,87.7,0.952,20251031_078_pol_pro_Ran_ado_2025_16_Colorado2025_x014336_y000512
Unknown_Sample,20251031_078_pol_pro_Ran_ado_2025_16_Colorado2025.czi,Ran_ado,510.21,14471.0,971.0,30,27,97.11,0.951,20251031_078_pol_pro_Ran_ado_2025_16_Colorado2025_x014336_y000512
