Sample_ID,CZI_File,Species,Area_um2,Centroid_X,Centroid_Y,Width_px,Height_px,Perimeter_px,Confidence,Tile
Unknown_Sample,20251031_081_pol_pro_Ran_ado_2025_19_Colorado2025.czi,Ran_ado,146.22,6778.0,1316.0,10,26,62.14,0.84,20251031_081_pol_pro_Ran_ado_2025_19_Colorado2025_x006144_y001024
Unknown_Sample,20251031_081_pol_pro_Ran_ado_2025_19_Colorado2025.czi,Ran_ado,505.21,6787.0,1316.0,28,30,96.18,0.937,20251031_081_pol_pro_Ran_ado_2025_19_Colorado2025_x006656_y001024
Unknown_Sample,20251031_081_pol_pro_Ran_ado_2025_19_Colorado2025.czi,Ran_ado,334.37,8306.0,1387.0,25,22,80.04,0.907,20251031_081_pol_pro_Ran_ado_2025_19_Colorado2025_x007680_y001024
Unknown_Sample,20251031_081_pol_pro_Ran_ado_2025_19_Colorado2025.czi,Ran_ado,352.07,8307.0,1387.0,26,23,80.53,0.918,20251031_081_pol_pro_Ran_ado_2025_19_Colorado2025_x008192_y001024
Unknown_Sample,20251031_081_pol_pro_Ran_ado_2025_19_Colorado2025.czi,Ran_ado,415.56,13712.0,1447.0,25,28,89.11,0.949,20251031_081_pol_pro_Ran_ado_2025_19_Colorado2025_x013312_y001024
Unknown_Sample,20251031_081_pol_pro_Ran_ado_2025_19_Colorado2025.czi,Ran_ado,425.18,14430.0,1543.0,26,27,88.53,0.954,20251031_081_pol_pro_Ran_ado_2025_19_Colorado2025_x013824_y001024
Unknown_Sample,20251031_081_pol_pro_Ran_ado_2025_19_Colorado2025.czi,Ran_ado,425.18,14430.0,1543.0,26,27,88.53,0.953,20251031_081_pol_pro_Ran_ado_2025_19_Colorado2025_x014336_y001024
Unknown_Sample,20251031_081_pol_pro_Ran_ado_2025_19_Colorado2025.czi,Ran_ado,286.66,6049.0,2060.0,22,21,73.21,0.918,20251031_081_pol_pro_Ran_ado_2025_19_Colorado2025_x005632_y001536
Unknown_Sample,20251031_081_pol_pro_Ran_ado_2025_19_Colorado2025.czi,Ran_ado,353.61,7141.0,2111.0,24,25,81.7,0.942,20251031_081_pol_pro_Ran_ado_2025_19_Colorado2025_x006656_y001536
Unknown_Sample,20251031_081_pol_pro_Ran_ado_2025_19_Colorado2025.czi,Ran_ado,257.03,7226.0,2102.0,17,27,74.63,0.911,20251031_081_pol_pro_Ran_ado_2025_19_Colorado2025_x006656_y001536
Unknown_Sample,20251031_081_pol_pro_Ran_ado_2025_19_Colorado2025.czi,Ran_ado,257.8,7226.0,2102.0,17,27,74.63,0.906,20251031_081_pol_pro_Ran_ado_2025_19_Colorado2025_x007168_y001536
