Sample_ID,CZI_File,Species,Area_um2,Centroid_X,Centroid_Y,Width_px,Height_px,Perimeter_px,Confidence,Tile
Unknown_Sample,20251031_064_pol_pro_Ran_ado_2025_2_Colorado2025.czi,Ran_ado,78.49,880.0,2158.0,11,12,39.66,0.742,20251031_064_pol_pro_Ran_ado_2025_2_Colorado2025_x000512_y001536
Unknown_Sample,20251031_064_pol_pro_Ran_ado_2025_2_Colorado2025.czi,Ran_ado,809.19,4553.0,1861.0,36,37,121.5,0.959,20251031_064_pol_pro_Ran_ado_2025_2_Colorado2025_x004096_y001536
Unknown_Sample,20251031_064_pol_pro_Ran_ado_2025_2_Colorado2025.czi,Ran_ado,197.01,8707.0,2169.0,28,12,70.14,0.83,20251031_064_pol_pro_Ran_ado_2025_2_Colorado2025_x008192_y001536
Unknown_Sample,20251031_064_pol_pro_Ran_ado_2025_2_Colorado2025.czi,Ran_ado,121.59,8712.0,2169.0,18,12,52.49,0.805,20251031_064_pol_pro_Ran_ado_2025_2_Colorado2025_x008704_y001536
Unknown_Sample,20251031_064_pol_pro_Ran_ado_2025_2_Colorado2025.czi,Ran_ado,851.9,2085.0,2552.0,37,38,123.74,0.958,20251031_064_pol_pro_Ran_ado_2025_2_Colorado2025_x001536_y002048
Unknown_Sample,20251031_064_pol_pro_Ran_ado_2025_2_Colorado2025.czi,Ran_ado,850.36,2085.0,2552.0,37,38,123.74,0.959,20251031_064_pol_pro_Ran_ado_2025_2_Colorado2025_x002048_y002048
Unknown_Sample,20251031_064_pol_pro_Ran_ado_2025_2_Colorado2025.czi,Ran_ado,248.18,8312.0,2271.0,16,26,73.56,0.866,20251031_064_pol_pro_Ran_ado_2025_2_Colorado2025_x007680_y002048
Unknown_Sample,20251031_064_pol_pro_Ran_ado_2025_2_Colorado2025.czi,Ran_ado,556.39,8320.0,2270.0,35,27,102.43,0.928,20251031_064_pol_pro_Ran_ado_2025_2_Colorado2025_x008192_y002048
Unknown_Sample,20251031_064_pol_pro_Ran_ado_2025_2_Colorado2025.czi,Ran_ado,538.3,8707.0,2179.0,28,30,99.7,0.918,20251031_064_pol_pro_Ran_ado_2025_2_Colorado2025_x008192_y002048
Unknown_Sample,20251031_064_pol_pro_Ran_ado_2025_2_Colorado2025.czi,Ran_ado,671.82,8957.0,2631.0,33,33,110.43,0.924,20251031_064_pol_pro_Ran_ado_2025_2_Colorado2025_x008704_y002048
Unknown_Sample,20251031_064_pol_pro_Ran_ado_2025_2_Colorado2025.czi,Ran_ado,335.53,8712.0,2178.0,18,31,85.8,0.919,20251031_064_pol_pro_Ran_ado_2025_2_Colorado2025_x008704_y002048
Unknown_Sample,20251031_064_pol_pro_Ran_ado_2025_2_Colorado2025.czi,Ran_ado,876.14,361.0,3137.0,39,38,125.98,0.965,20251031_064_pol_pro_Ran_ado_2025_2_Colorado2025_x000000_y002560
Unknown_Sample,20251031_064_pol_pro_Ran_ado_2025_2_Colorado2025.czi,Ran_ado,103.89,469.0,2952.0,14,12,45.66,0.896,20251031_064_pol_pro_Ran_ado_2025_2_Colorado2025_x000000_y002560
Unknown_Sample,20251031_064_pol_pro_Ran_ado_2025_2_Colorado2025.czi,Ran_ado,185.46,2085.0,2565.0,34,11,76.63,0.931,20251031_064_pol_pro_Ran_ado_2025_2_Colorado2025_x001536_y002560
Unknown_Sample,20251031_064_pol_pro_Ran_ado_2025_2_Colorado2025.czi,Ran_ado,185.46,2085.0,2565.0,34,11,76.63,0.93,20251031_064_pol_pro_Ran_ado_2025_2_Colorado2025_x002048_y002560
Unknown_Sample,20251031_064_pol_pro_Ran_ado_2025_2_Colorado2025.czi,Ran_ado,433.64,3885.0,3151.0,27,26,89.7,0.952,20251031_064_pol_pro_Ran_ado_2025_2_Colorado2025_x003584_y002560
Unknown_Sample,20251031_064_pol_pro_Ran_ado_2025_2_Colorado2025.czi,Ran_ado,671.82,8957.0,2631.0,33,33,110.43,0.925,20251031_064_pol_pro_Ran_ado_2025_2_Colorado2025_x008704_y002560
Unknown_Sample,20251031_064_pol_pro_Ran_ado_2025_2_Colorado2025.czi,Ran_ado,873.06,361.0,3137.0,39,38,127.15,0.965,20251031_064_pol_pro_Ran_ado_2025_2_Colorado2025_x000000_y003072
Unknown_Sample,20251031_064_pol_pro_Ran_ado_2025_2_Colorado2025.czi,Ran_ado,432.87,3885.0,3151.0,27,26,89.7,0.953,20251031_064_pol_pro_Ran_ado_2025_2_Colorado2025_x003584_y003072
Unknown_Sample,20251031_064_pol_pro_Ran_ado_2025_2_Colorado2025.czi,Ran_ado,664.89,5226.0,3690.0,34,32,110.43,0.955,20251031_064_pol_pro_Ran_ado_2025_2_Colorado2025_x004608_y003072
Unknown_Sample,20251031_064_pol_pro_Ran_ado_2025_2_Colorado2025.czi,Ran_ado,661.82,5226.0,3690.0,33,32,109.6,0.957,20251031_064_pol_pro_Ran_ado_2025_2_Colorado2025_x005120_y003072
Unknown_Sample,20251031_064_pol_pro_Ran_ado_2025_2_Colorado2025.czi,Ran_ado,665.66,5226.0,3690.0,34,32,110.43,0.957,20251031_064_pol_pro_Ran_ado_2025_2_Colorado2025_x004608_y003584
Unknown_Sample,20251031_064_pol_pro_Ran_ado_2025_2_Colorado2025.czi,Ran_ado,662.59,5226.0,3690.0,33,32,109.6,0.959,20251031_064_pol_pro_Ran_ado_2025_2_Colorado2025_x005120_y003584
