Sample_ID,CZI_File,Species,Area_um2,Centroid_X,Centroid_Y,Width_px,Height_px,Perimeter_px,Confidence,Tile
Unknown_Sample,20251031_018_pol_pro_Sed_lan_2025_17_Colorado2025.czi,Sed_lan,282.81,5198.0,928.0,20,23,73.21,0.942,20251031_018_pol_pro_Sed_lan_2025_17_Colorado2025_x004608_y000512
Unknown_Sample,20251031_018_pol_pro_Sed_lan_2025_17_Colorado2025.czi,Sed_lan,288.58,5198.0,928.0,20,23,73.8,0.929,20251031_018_pol_pro_Sed_lan_2025_17_Colorado2025_x005120_y000512
Unknown_Sample,20251031_018_pol_pro_Sed_lan_2025_17_Colorado2025.czi,Sed_lan,228.56,5776.0,1104.0,19,21,66.63,0.939,20251031_018_pol_pro_Sed_lan_2025_17_Colorado2025_x005632_y000512
Unknown_Sample,20251031_018_pol_pro_Sed_lan_2025_17_Colorado2025.czi,Sed_lan,240.1,8561.0,994.0,19,21,66.63,0.919,20251031_018_pol_pro_Sed_lan_2025_17_Colorado2025_x008192_y000512
Unknown_Sample,20251031_018_pol_pro_Sed_lan_2025_17_Colorado2025.czi,Sed_lan,356.69,8435.0,947.0,23,25,82.04,0.784,20251031_018_pol_pro_Sed_lan_2025_17_Colorado2025_x008192_y000512
Unknown_Sample,20251031_018_pol_pro_Sed_lan_2025_17_Colorado2025.czi,Sed_lan,216.24,1230.0,1397.0,18,19,62.97,0.946,20251031_018_pol_pro_Sed_lan_2025_17_Colorado2025_x001024_y001024
Unknown_Sample,20251031_018_pol_pro_Sed_lan_2025_17_Colorado2025.czi,Sed_lan,203.16,1861.0,1153.0,19,18,61.8,0.941,20251031_018_pol_pro_Sed_lan_2025_17_Colorado2025_x001536_y001024
Unknown_Sample,20251031_018_pol_pro_Sed_lan_2025_17_Colorado2025.czi,Sed_lan,228.56,5776.0,1104.0,19,21,66.63,0.942,20251031_018_pol_pro_Sed_lan_2025_17_Colorado2025_x005632_y001024
Unknown_Sample,20251031_018_pol_pro_Sed_lan_2025_17_Colorado2025.czi,Sed_lan,142.37,10847.0,1302.0,15,15,52.49,0.896,20251031_018_pol_pro_Sed_lan_2025_17_Colorado2025_x010240_y001024
Unknown_Sample,20251031_018_pol_pro_Sed_lan_2025_17_Colorado2025.czi,Sed_lan,188.54,10847.0,1318.0,19,18,60.63,0.894,20251031_018_pol_pro_Sed_lan_2025_17_Colorado2025_x010240_y001024
Unknown_Sample,20251031_018_pol_pro_Sed_lan_2025_17_Colorado2025.czi,Sed_lan,143.14,10847.0,1302.0,16,15,53.31,0.896,20251031_018_pol_pro_Sed_lan_2025_17_Colorado2025_x010752_y001024
Unknown_Sample,20251031_018_pol_pro_Sed_lan_2025_17_Colorado2025.czi,Sed_lan,188.54,10847.0,1318.0,19,18,60.63,0.894,20251031_018_pol_pro_Sed_lan_2025_17_Colorado2025_x010752_y001024
Unknown_Sample,20251031_018_pol_pro_Sed_lan_2025_17_Colorado2025.czi,Sed_lan,150.83,14767.0,1363.0,16,15,53.31,0.941,20251031_018_pol_pro_Sed_lan_2025_17_Colorado2025_x014336_y001024
Unknown_Sample,20251031_018_pol_pro_Sed_lan_2025_17_Colorado2025.czi,Sed_lan,199.31,5458.0,2090.0,19,17,60.97,0.948,20251031_018_pol_pro_Sed_lan_2025_17_Colorado2025_x005120_y001536
Unknown_Sample,20251031_018_pol_pro_Sed_lan_2025_17_Colorado2025.czi,Sed_lan,151.22,12016.0,1808.0,17,16,55.56,0.944,20251031_018_pol_pro_Sed_lan_2025_17_Colorado2025_x011776_y001536
Unknown_Sample,20251031_018_pol_pro_Sed_lan_2025_17_Colorado2025.czi,Sed_lan,133.9,11936.0,1977.0,15,15,51.31,0.934,20251031_018_pol_pro_Sed_lan_2025_17_Colorado2025_x011776_y001536
Unknown_Sample,20251031_018_pol_pro_Sed_lan_2025_17_Colorado2025.czi,Sed_lan,162.76,15190.0,2135.0,17,16,55.56,0.944,20251031_018_pol_pro_Sed_lan_2025_17_Colorado2025_x014848_y001536
Unknown_Sample,20251031_018_pol_pro_Sed_lan_2025_17_Colorado2025.czi,Sed_lan,128.52,15253.0,2158.0,14,15,49.31,0.935,20251031_018_pol_pro_Sed_lan_2025_17_Colorado2025_x014848_y001536
