Sample_ID,CZI_File,Species,Area_um2,Centroid_X,Centroid_Y,Width_px,Height_px,Perimeter_px,Confidence,Tile
Unknown_Sample,20251031_029_pol_pro_Sed_lan_2025_28_Colorado2025.czi,Sed_lan,406.71,1168.0,1141.0,32,20,92.38,0.614,20251031_029_pol_pro_Sed_lan_2025_28_Colorado2025_x001024_y000512
Unknown_Sample,20251031_029_pol_pro_Sed_lan_2025_28_Colorado2025.czi,Sed_lan,503.67,1763.0,1112.0,30,28,97.36,0.569,20251031_029_pol_pro_Sed_lan_2025_28_Colorado2025_x001536_y000512
Unknown_Sample,20251031_029_pol_pro_Sed_lan_2025_28_Colorado2025.czi,Sed_lan,149.68,965.0,1619.0,17,14,53.9,0.791,20251031_029_pol_pro_Sed_lan_2025_28_Colorado2025_x000512_y001024
Unknown_Sample,20251031_029_pol_pro_Sed_lan_2025_28_Colorado2025.czi,Sed_lan,1113.54,1177.0,1283.0,41,43,141.74,0.874,20251031_029_pol_pro_Sed_lan_2025_28_Colorado2025_x001024_y001024
Unknown_Sample,20251031_029_pol_pro_Sed_lan_2025_28_Colorado2025.czi,Sed_lan,161.22,1419.0,1596.0,16,16,55.9,0.853,20251031_029_pol_pro_Sed_lan_2025_28_Colorado2025_x001024_y001024
Unknown_Sample,20251031_029_pol_pro_Sed_lan_2025_28_Colorado2025.czi,Sed_lan,412.87,1168.0,1141.0,32,22,91.7,0.648,20251031_029_pol_pro_Sed_lan_2025_28_Colorado2025_x001024_y001024
Unknown_Sample,20251031_029_pol_pro_Sed_lan_2025_28_Colorado2025.czi,Sed_lan,226.63,1284.0,1219.0,19,20,65.21,0.521,20251031_029_pol_pro_Sed_lan_2025_28_Colorado2025_x001024_y001024
Unknown_Sample,20251031_029_pol_pro_Sed_lan_2025_28_Colorado2025.czi,Sed_lan,801.49,2021.0,1226.0,40,33,122.67,0.92,20251031_029_pol_pro_Sed_lan_2025_28_Colorado2025_x001536_y001024
Unknown_Sample,20251031_029_pol_pro_Sed_lan_2025_28_Colorado2025.czi,Sed_lan,569.47,2095.0,1218.0,31,31,102.43,0.917,20251031_029_pol_pro_Sed_lan_2025_28_Colorado2025_x001536_y001024
Unknown_Sample,20251031_029_pol_pro_Sed_lan_2025_28_Colorado2025.czi,Sed_lan,499.06,1763.0,1112.0,30,28,97.36,0.891,20251031_029_pol_pro_Sed_lan_2025_28_Colorado2025_x001536_y001024
Unknown_Sample,20251031_029_pol_pro_Sed_lan_2025_28_Colorado2025.czi,Sed_lan,120.44,1721.0,1079.0,19,11,51.9,0.872,20251031_029_pol_pro_Sed_lan_2025_28_Colorado2025_x001536_y001024
Unknown_Sample,20251031_029_pol_pro_Sed_lan_2025_28_Colorado2025.czi,Sed_lan,1220.9,1886.0,1239.0,50,43,152.12,0.848,20251031_029_pol_pro_Sed_lan_2025_28_Colorado2025_x001536_y001024
Unknown_Sample,20251031_029_pol_pro_Sed_lan_2025_28_Colorado2025.czi,Sed_lan,431.33,2186.0,1169.0,27,27,89.36,0.885,20251031_029_pol_pro_Sed_lan_2025_28_Colorado2025_x002048_y001024
