Sample_ID,CZI_File,Species,Area_um2,Centroid_X,Centroid_Y,Width_px,Height_px,Perimeter_px,Confidence,Tile
Unknown_Sample,20251031_013_pol_pro_Sed_lan_2025_12_Colorado2025.czi,Sed_lan,170.07,6265.0,1810.0,13,20,59.66,0.838,20251031_013_pol_pro_Sed_lan_2025_12_Colorado2025_x005632_y001536
Unknown_Sample,20251031_013_pol_pro_Sed_lan_2025_12_Colorado2025.czi,Sed_lan,222.02,6266.0,1810.0,18,20,64.38,0.738,20251031_013_pol_pro_Sed_lan_2025_12_Colorado2025_x006144_y001536
Unknown_Sample,20251031_013_pol_pro_Sed_lan_2025_12_Colorado2025.czi,Sed_lan,203.16,8430.0,1842.0,18,18,62.14,0.865,20251031_013_pol_pro_Sed_lan_2025_12_Colorado2025_x008192_y001536
Unknown_Sample,20251031_013_pol_pro_Sed_lan_2025_12_Colorado2025.czi,Sed_lan,153.53,8851.0,1829.0,16,16,54.73,0.537,20251031_013_pol_pro_Sed_lan_2025_12_Colorado2025_x008704_y001536
Unknown_Sample,20251031_013_pol_pro_Sed_lan_2025_12_Colorado2025.czi,Sed_lan,186.62,9882.0,1944.0,17,18,60.73,0.915,20251031_013_pol_pro_Sed_lan_2025_12_Colorado2025_x009728_y001536
Unknown_Sample,20251031_013_pol_pro_Sed_lan_2025_12_Colorado2025.czi,Sed_lan,232.79,5578.0,2332.0,21,19,67.21,0.918,20251031_013_pol_pro_Sed_lan_2025_12_Colorado2025_x005120_y002048
Unknown_Sample,20251031_013_pol_pro_Sed_lan_2025_12_Colorado2025.czi,Sed_lan,161.99,6555.0,2576.0,16,16,55.9,0.917,20251031_013_pol_pro_Sed_lan_2025_12_Colorado2025_x006144_y002048
Unknown_Sample,20251031_013_pol_pro_Sed_lan_2025_12_Colorado2025.czi,Sed_lan,241.64,8079.0,2267.0,20,20,67.8,0.936,20251031_013_pol_pro_Sed_lan_2025_12_Colorado2025_x007680_y002048
Unknown_Sample,20251031_013_pol_pro_Sed_lan_2025_12_Colorado2025.czi,Sed_lan,180.85,8833.0,2250.0,18,17,57.8,0.916,20251031_013_pol_pro_Sed_lan_2025_12_Colorado2025_x008704_y002048
Unknown_Sample,20251031_013_pol_pro_Sed_lan_2025_12_Colorado2025.czi,Sed_lan,186.23,8852.0,2253.0,18,18,58.63,0.909,20251031_013_pol_pro_Sed_lan_2025_12_Colorado2025_x008704_y002048
Unknown_Sample,20251031_013_pol_pro_Sed_lan_2025_12_Colorado2025.czi,Sed_lan,307.44,12464.0,2184.0,22,23,74.87,0.929,20251031_013_pol_pro_Sed_lan_2025_12_Colorado2025_x012288_y002048
Unknown_Sample,20251031_013_pol_pro_Sed_lan_2025_12_Colorado2025.czi,Sed_lan,170.46,13354.0,2418.0,16,17,56.73,0.91,20251031_013_pol_pro_Sed_lan_2025_12_Colorado2025_x012800_y002048
Unknown_Sample,20251031_013_pol_pro_Sed_lan_2025_12_Colorado2025.czi,Sed_lan,156.22,13420.0,2301.0,17,16,54.97,0.901,20251031_013_pol_pro_Sed_lan_2025_12_Colorado2025_x012800_y002048
Unknown_Sample,20251031_013_pol_pro_Sed_lan_2025_12_Colorado2025.czi,Sed_lan,194.7,13153.0,2238.0,16,19,61.31,0.861,20251031_013_pol_pro_Sed_lan_2025_12_Colorado2025_x012800_y002048
Unknown_Sample,20251031_013_pol_pro_Sed_lan_2025_12_Colorado2025.czi,Sed_lan,152.76,13511.0,2566.0,16,16,54.73,0.932,20251031_013_pol_pro_Sed_lan_2025_12_Colorado2025_x013312_y002048
Unknown_Sample,20251031_013_pol_pro_Sed_lan_2025_12_Colorado2025.czi,Sed_lan,170.46,13354.0,2418.0,16,17,56.73,0.913,20251031_013_pol_pro_Sed_lan_2025_12_Colorado2025_x013312_y002048
Unknown_Sample,20251031_013_pol_pro_Sed_lan_2025_12_Colorado2025.czi,Sed_lan,156.22,13420.0,2301.0,17,16,54.97,0.906,20251031_013_pol_pro_Sed_lan_2025_12_Colorado2025_x013312_y002048
Unknown_Sample,20251031_013_pol_pro_Sed_lan_2025_12_Colorado2025.czi,Sed_lan,168.15,14196.0,2377.0,16,17,56.73,0.874,20251031_013_pol_pro_Sed_lan_2025_12_Colorado2025_x013824_y002048
Unknown_Sample,20251031_013_pol_pro_Sed_lan_2025_12_Colorado2025.czi,Sed_lan,262.8,4922.0,2894.0,21,21,71.21,0.937,20251031_013_pol_pro_Sed_lan_2025_12_Colorado2025_x004608_y002560
Unknown_Sample,20251031_013_pol_pro_Sed_lan_2025_12_Colorado2025.czi,Sed_lan,239.72,4892.0,2819.0,19,21,67.21,0.931,20251031_013_pol_pro_Sed_lan_2025_12_Colorado2025_x004608_y002560
Unknown_Sample,20251031_013_pol_pro_Sed_lan_2025_12_Colorado2025.czi,Sed_lan,160.45,6555.0,2576.0,16,16,54.73,0.918,20251031_013_pol_pro_Sed_lan_2025_12_Colorado2025_x006144_y002560
