Sample_ID,CZI_File,Species,Area_um2,Centroid_X,Centroid_Y,Width_px,Height_px,Perimeter_px,Confidence,Tile
Unknown_Sample,20251031_002_pol_pro_Sed_lan_2025_1_Colorado2025.czi,Sed_lan,117.74,5982.0,1440.0,15,13,47.31,0.866,20251031_002_pol_pro_Sed_lan_2025_1_Colorado2025_x005632_y001024
Unknown_Sample,20251031_002_pol_pro_Sed_lan_2025_1_Colorado2025.czi,Sed_lan,520.6,12641.0,1612.0,30,31,101.01,0.566,20251031_002_pol_pro_Sed_lan_2025_1_Colorado2025_x012288_y001024
Unknown_Sample,20251031_002_pol_pro_Sed_lan_2025_1_Colorado2025.czi,Sed_lan,525.61,12641.0,1612.0,30,31,101.6,0.625,20251031_002_pol_pro_Sed_lan_2025_1_Colorado2025_x012288_y001536
Unknown_Sample,20251031_002_pol_pro_Sed_lan_2025_1_Colorado2025.czi,Sed_lan,669.9,13448.0,2099.0,37,34,112.81,0.55,20251031_002_pol_pro_Sed_lan_2025_1_Colorado2025_x013312_y001536
Unknown_Sample,20251031_002_pol_pro_Sed_lan_2025_1_Colorado2025.czi,Sed_lan,672.2,13448.0,2099.0,37,34,112.81,0.604,20251031_002_pol_pro_Sed_lan_2025_1_Colorado2025_x013312_y002048
Unknown_Sample,20251031_002_pol_pro_Sed_lan_2025_1_Colorado2025.czi,Sed_lan,480.59,16949.0,2507.0,31,25,95.7,0.807,20251031_002_pol_pro_Sed_lan_2025_1_Colorado2025_x016384_y002048
Unknown_Sample,20251031_002_pol_pro_Sed_lan_2025_1_Colorado2025.czi,Sed_lan,465.96,16949.0,2507.0,30,25,93.7,0.792,20251031_002_pol_pro_Sed_lan_2025_1_Colorado2025_x016896_y002048
Unknown_Sample,20251031_002_pol_pro_Sed_lan_2025_1_Colorado2025.czi,Sed_lan,185.46,5600.0,3973.0,17,18,58.97,0.941,20251031_002_pol_pro_Sed_lan_2025_1_Colorado2025_x005120_y003584
Unknown_Sample,20251031_002_pol_pro_Sed_lan_2025_1_Colorado2025.czi,Sed_lan,134.67,6294.0,5080.0,15,15,50.14,0.935,20251031_002_pol_pro_Sed_lan_2025_1_Colorado2025_x006144_y004608
Unknown_Sample,20251031_002_pol_pro_Sed_lan_2025_1_Colorado2025.czi,Sed_lan,161.61,9904.0,4866.0,17,16,56.14,0.932,20251031_002_pol_pro_Sed_lan_2025_1_Colorado2025_x009728_y004608
Unknown_Sample,20251031_002_pol_pro_Sed_lan_2025_1_Colorado2025.czi,Sed_lan,143.52,5310.0,5459.0,14,17,53.9,0.922,20251031_002_pol_pro_Sed_lan_2025_1_Colorado2025_x005120_y005120
Unknown_Sample,20251031_002_pol_pro_Sed_lan_2025_1_Colorado2025.czi,Sed_lan,198.93,2534.0,6015.0,17,19,61.56,0.905,20251031_002_pol_pro_Sed_lan_2025_1_Colorado2025_x002048_y005632
Unknown_Sample,20251031_002_pol_pro_Sed_lan_2025_1_Colorado2025.czi,Sed_lan,160.84,5116.0,6291.0,17,16,54.97,0.952,20251031_002_pol_pro_Sed_lan_2025_1_Colorado2025_x004608_y006144
Unknown_Sample,20251031_002_pol_pro_Sed_lan_2025_1_Colorado2025.czi,Sed_lan,182.38,7974.0,6435.0,17,18,58.97,0.938,20251031_002_pol_pro_Sed_lan_2025_1_Colorado2025_x007680_y006144
Unknown_Sample,20251031_002_pol_pro_Sed_lan_2025_1_Colorado2025.czi,Sed_lan,164.3,7134.0,8322.0,18,15,56.73,0.873,20251031_002_pol_pro_Sed_lan_2025_1_Colorado2025_x006656_y008192
Unknown_Sample,20251031_002_pol_pro_Sed_lan_2025_1_Colorado2025.czi,Sed_lan,207.78,7418.0,8739.0,19,18,61.8,0.931,20251031_002_pol_pro_Sed_lan_2025_1_Colorado2025_x007168_y008192
Unknown_Sample,20251031_002_pol_pro_Sed_lan_2025_1_Colorado2025.czi,Sed_lan,476.74,2738.0,8938.0,26,34,97.84,0.927,20251031_002_pol_pro_Sed_lan_2025_1_Colorado2025_x002560_y008704
Unknown_Sample,20251031_002_pol_pro_Sed_lan_2025_1_Colorado2025.czi,Sed_lan,151.99,2749.0,9250.0,15,16,53.9,0.925,20251031_002_pol_pro_Sed_lan_2025_1_Colorado2025_x002560_y008704
Unknown_Sample,20251031_002_pol_pro_Sed_lan_2025_1_Colorado2025.czi,Sed_lan,171.61,3591.0,9118.0,18,16,56.97,0.937,20251031_002_pol_pro_Sed_lan_2025_1_Colorado2025_x003072_y008704
Unknown_Sample,20251031_002_pol_pro_Sed_lan_2025_1_Colorado2025.czi,Sed_lan,154.3,3592.0,9119.0,16,16,54.73,0.943,20251031_002_pol_pro_Sed_lan_2025_1_Colorado2025_x003584_y008704
Unknown_Sample,20251031_002_pol_pro_Sed_lan_2025_1_Colorado2025.czi,Sed_lan,207.78,7418.0,8739.0,19,18,61.8,0.931,20251031_002_pol_pro_Sed_lan_2025_1_Colorado2025_x007168_y008704
Unknown_Sample,20251031_002_pol_pro_Sed_lan_2025_1_Colorado2025.czi,Sed_lan,152.37,2749.0,9250.0,15,16,54.49,0.925,20251031_002_pol_pro_Sed_lan_2025_1_Colorado2025_x002560_y009216
Unknown_Sample,20251031_002_pol_pro_Sed_lan_2025_1_Colorado2025.czi,Sed_lan,167.76,5339.0,9652.0,16,17,57.31,0.946,20251031_002_pol_pro_Sed_lan_2025_1_Colorado2025_x005120_y009216
Unknown_Sample,20251031_002_pol_pro_Sed_lan_2025_1_Colorado2025.czi,Sed_lan,175.07,1648.0,10196.0,18,17,57.21,0.932,20251031_002_pol_pro_Sed_lan_2025_1_Colorado2025_x001024_y009728
Unknown_Sample,20251031_002_pol_pro_Sed_lan_2025_1_Colorado2025.czi,Sed_lan,174.3,1648.0,10196.0,18,17,57.21,0.933,20251031_002_pol_pro_Sed_lan_2025_1_Colorado2025_x001536_y009728
Unknown_Sample,20251031_002_pol_pro_Sed_lan_2025_1_Colorado2025.czi,Sed_lan,637.96,5415.0,10692.0,35,33,109.74,0.9,20251031_002_pol_pro_Sed_lan_2025_1_Colorado2025_x005120_y010240
Unknown_Sample,20251031_002_pol_pro_Sed_lan_2025_1_Colorado2025.czi,Sed_lan,197.01,7242.0,10746.0,18,17,61.31,0.899,20251031_002_pol_pro_Sed_lan_2025_1_Colorado2025_x006656_y010240
Unknown_Sample,20251031_002_pol_pro_Sed_lan_2025_1_Colorado2025.czi,Sed_lan,197.78,7242.0,10746.0,19,17,62.14,0.897,20251031_002_pol_pro_Sed_lan_2025_1_Colorado2025_x007168_y010240
Unknown_Sample,20251031_002_pol_pro_Sed_lan_2025_1_Colorado2025.czi,Sed_lan,205.47,2363.0,11080.0,18,19,62.97,0.939,20251031_002_pol_pro_Sed_lan_2025_1_Colorado2025_x002048_y010752
Unknown_Sample,20251031_002_pol_pro_Sed_lan_2025_1_Colorado2025.czi,Sed_lan,150.83,12797.0,11099.0,15,16,54.49,0.923,20251031_002_pol_pro_Sed_lan_2025_1_Colorado2025_x012288_y010752
Unknown_Sample,20251031_002_pol_pro_Sed_lan_2025_1_Colorado2025.czi,Sed_lan,228.17,3055.0,12339.0,20,19,65.21,0.936,20251031_002_pol_pro_Sed_lan_2025_1_Colorado2025_x002560_y011776
Unknown_Sample,20251031_002_pol_pro_Sed_lan_2025_1_Colorado2025.czi,Sed_lan,228.17,3055.0,12339.0,20,19,65.21,0.937,20251031_002_pol_pro_Sed_lan_2025_1_Colorado2025_x002560_y012288
Unknown_Sample,20251031_002_pol_pro_Sed_lan_2025_1_Colorado2025.czi,Sed_lan,156.22,9293.0,13476.0,16,17,54.97,0.935,20251031_002_pol_pro_Sed_lan_2025_1_Colorado2025_x008704_y013312
Unknown_Sample,20251031_002_pol_pro_Sed_lan_2025_1_Colorado2025.czi,Sed_lan,156.22,9293.0,13476.0,16,17,54.97,0.934,20251031_002_pol_pro_Sed_lan_2025_1_Colorado2025_x009216_y013312
Unknown_Sample,20251031_002_pol_pro_Sed_lan_2025_1_Colorado2025.czi,Sed_lan,213.94,3831.0,13991.0,20,18,63.8,0.942,20251031_002_pol_pro_Sed_lan_2025_1_Colorado2025_x003584_y013824
Unknown_Sample,20251031_002_pol_pro_Sed_lan_2025_1_Colorado2025.czi,Sed_lan,178.54,15736.0,14151.0,17,17,58.14,0.823,20251031_002_pol_pro_Sed_lan_2025_1_Colorado2025_x015360_y013824
Unknown_Sample,20251031_002_pol_pro_Sed_lan_2025_1_Colorado2025.czi,Sed_lan,190.08,595.0,14787.0,18,17,61.31,0.566,20251031_002_pol_pro_Sed_lan_2025_1_Colorado2025_x000000_y014336
Unknown_Sample,20251031_002_pol_pro_Sed_lan_2025_1_Colorado2025.czi,Sed_lan,145.06,14431.0,14895.0,16,15,52.73,0.915,20251031_002_pol_pro_Sed_lan_2025_1_Colorado2025_x013824_y014336
Unknown_Sample,20251031_002_pol_pro_Sed_lan_2025_1_Colorado2025.czi,Sed_lan,145.06,14431.0,14895.0,16,15,52.73,0.916,20251031_002_pol_pro_Sed_lan_2025_1_Colorado2025_x014336_y014336
Unknown_Sample,20251031_002_pol_pro_Sed_lan_2025_1_Colorado2025.czi,Sed_lan,175.84,3359.0,15299.0,17,17,58.73,0.937,20251031_002_pol_pro_Sed_lan_2025_1_Colorado2025_x003072_y014848
Unknown_Sample,20251031_002_pol_pro_Sed_lan_2025_1_Colorado2025.czi,Sed_lan,370.92,6887.0,15260.0,31,24,88.43,0.678,20251031_002_pol_pro_Sed_lan_2025_1_Colorado2025_x006656_y014848
