Sample_ID,CZI_File,Species,Area_um2,Centroid_X,Centroid_Y,Width_px,Height_px,Perimeter_px,Confidence,Tile
Unknown_Sample,20260224_100_Cal_Chi_5_7_6_Colorado2025-greenBox.czi,Cal_chi,901.53,7534.0,967.0,39,37,128.67,0.814,20260224_100_Cal_Chi_5_7_6_Colorado2025-greenBox_x007168_y000512
Unknown_Sample,20260224_100_Cal_Chi_5_7_6_Colorado2025-greenBox.czi,Cal_chi,348.22,12677.0,925.0,24,24,80.87,0.526,20260224_100_Cal_Chi_5_7_6_Colorado2025-greenBox_x012288_y000512
Unknown_Sample,20260224_100_Cal_Chi_5_7_6_Colorado2025-greenBox.czi,Cal_chi,1808.84,16876.0,1223.0,56,53,181.78,0.858,20260224_100_Cal_Chi_5_7_6_Colorado2025-greenBox_x016384_y001024
Unknown_Sample,20260224_100_Cal_Chi_5_7_6_Colorado2025-greenBox.czi,Cal_chi,193.54,1707.0,1950.0,18,18,61.56,0.922,20260224_100_Cal_Chi_5_7_6_Colorado2025-greenBox_x001536_y001536
Unknown_Sample,20260224_100_Cal_Chi_5_7_6_Colorado2025-greenBox.czi,Cal_chi,70.03,1651.0,2234.0,11,11,37.66,0.801,20260224_100_Cal_Chi_5_7_6_Colorado2025-greenBox_x001024_y002048
Unknown_Sample,20260224_100_Cal_Chi_5_7_6_Colorado2025-greenBox.czi,Cal_chi,68.49,1595.0,2456.0,11,11,37.66,0.741,20260224_100_Cal_Chi_5_7_6_Colorado2025-greenBox_x001024_y002048
Unknown_Sample,20260224_100_Cal_Chi_5_7_6_Colorado2025-greenBox.czi,Cal_chi,133.9,1757.0,2289.0,15,15,51.31,0.906,20260224_100_Cal_Chi_5_7_6_Colorado2025-greenBox_x001536_y002048
Unknown_Sample,20260224_100_Cal_Chi_5_7_6_Colorado2025-greenBox.czi,Cal_chi,65.8,1595.0,2456.0,10,11,36.24,0.761,20260224_100_Cal_Chi_5_7_6_Colorado2025-greenBox_x001536_y002048
Unknown_Sample,20260224_100_Cal_Chi_5_7_6_Colorado2025-greenBox.czi,Cal_chi,61.95,1651.0,2234.0,10,11,35.07,0.684,20260224_100_Cal_Chi_5_7_6_Colorado2025-greenBox_x001536_y002048
Unknown_Sample,20260224_100_Cal_Chi_5_7_6_Colorado2025-greenBox.czi,Cal_chi,82.34,1106.0,2733.0,12,11,40.83,0.851,20260224_100_Cal_Chi_5_7_6_Colorado2025-greenBox_x000512_y002560
Unknown_Sample,20260224_100_Cal_Chi_5_7_6_Colorado2025-greenBox.czi,Cal_chi,85.04,1493.0,2715.0,12,12,41.07,0.928,20260224_100_Cal_Chi_5_7_6_Colorado2025-greenBox_x001024_y002560
Unknown_Sample,20260224_100_Cal_Chi_5_7_6_Colorado2025-greenBox.czi,Cal_chi,84.27,1445.0,2717.0,13,11,41.07,0.898,20260224_100_Cal_Chi_5_7_6_Colorado2025-greenBox_x001024_y002560
Unknown_Sample,20260224_100_Cal_Chi_5_7_6_Colorado2025-greenBox.czi,Cal_chi,163.53,1632.0,2758.0,16,17,55.56,0.886,20260224_100_Cal_Chi_5_7_6_Colorado2025-greenBox_x001024_y002560
Unknown_Sample,20260224_100_Cal_Chi_5_7_6_Colorado2025-greenBox.czi,Cal_chi,295.51,1539.0,2881.0,25,21,76.28,0.882,20260224_100_Cal_Chi_5_7_6_Colorado2025-greenBox_x001024_y002560
Unknown_Sample,20260224_100_Cal_Chi_5_7_6_Colorado2025-greenBox.czi,Cal_chi,76.57,1428.0,2728.0,11,12,37.9,0.877,20260224_100_Cal_Chi_5_7_6_Colorado2025-greenBox_x001024_y002560
Unknown_Sample,20260224_100_Cal_Chi_5_7_6_Colorado2025-greenBox.czi,Cal_chi,77.72,1106.0,2733.0,12,11,39.66,0.842,20260224_100_Cal_Chi_5_7_6_Colorado2025-greenBox_x001024_y002560
Unknown_Sample,20260224_100_Cal_Chi_5_7_6_Colorado2025-greenBox.czi,Cal_chi,85.42,1261.0,2704.0,12,12,40.49,0.79,20260224_100_Cal_Chi_5_7_6_Colorado2025-greenBox_x001024_y002560
