Sample_ID,CZI_File,Species,Area_um2,Centroid_X,Centroid_Y,Width_px,Height_px,Perimeter_px,Confidence,Tile
Unknown_Sample,20260224_033_Cal_Chi_29_6_3_Colorado2025-greenBox.czi,Cal_chi,559.85,15264.0,209.0,30,29,101.7,0.779,20260224_033_Cal_Chi_29_6_3_Colorado2025-greenBox_x014848_y000000
Unknown_Sample,20260224_033_Cal_Chi_29_6_3_Colorado2025-greenBox.czi,Cal_chi,452.88,4600.0,704.0,28,27,91.36,0.927,20260224_033_Cal_Chi_29_6_3_Colorado2025-greenBox_x004096_y000512
Unknown_Sample,20260224_033_Cal_Chi_29_6_3_Colorado2025-greenBox.czi,Cal_chi,474.81,5387.0,920.0,27,29,93.94,0.933,20260224_033_Cal_Chi_29_6_3_Colorado2025-greenBox_x005120_y000512
Unknown_Sample,20260224_033_Cal_Chi_29_6_3_Colorado2025-greenBox.czi,Cal_chi,464.81,5391.0,949.0,28,28,92.77,0.928,20260224_033_Cal_Chi_29_6_3_Colorado2025-greenBox_x005120_y000512
Unknown_Sample,20260224_033_Cal_Chi_29_6_3_Colorado2025-greenBox.czi,Cal_chi,445.96,10737.0,931.0,26,28,90.53,0.942,20260224_033_Cal_Chi_29_6_3_Colorado2025-greenBox_x010240_y000512
Unknown_Sample,20260224_033_Cal_Chi_29_6_3_Colorado2025-greenBox.czi,Cal_chi,457.11,11094.0,824.0,26,29,91.94,0.939,20260224_033_Cal_Chi_29_6_3_Colorado2025-greenBox_x010752_y000512
Unknown_Sample,20260224_033_Cal_Chi_29_6_3_Colorado2025-greenBox.czi,Cal_chi,303.97,12918.0,1014.0,19,25,78.14,0.916,20260224_033_Cal_Chi_29_6_3_Colorado2025-greenBox_x012288_y000512
Unknown_Sample,20260224_033_Cal_Chi_29_6_3_Colorado2025-greenBox.czi,Cal_chi,428.64,12922.0,1014.0,27,25,89.46,0.945,20260224_033_Cal_Chi_29_6_3_Colorado2025-greenBox_x012800_y000512
Unknown_Sample,20260224_033_Cal_Chi_29_6_3_Colorado2025-greenBox.czi,Cal_chi,394.78,1576.0,1367.0,26,26,85.94,0.936,20260224_033_Cal_Chi_29_6_3_Colorado2025-greenBox_x001024_y001024
Unknown_Sample,20260224_033_Cal_Chi_29_6_3_Colorado2025-greenBox.czi,Cal_chi,366.69,1576.0,1367.0,25,25,82.53,0.941,20260224_033_Cal_Chi_29_6_3_Colorado2025-greenBox_x001536_y001024
Unknown_Sample,20260224_033_Cal_Chi_29_6_3_Colorado2025-greenBox.czi,Cal_chi,399.78,2664.0,1448.0,26,26,86.53,0.953,20260224_033_Cal_Chi_29_6_3_Colorado2025-greenBox_x002048_y001024
Unknown_Sample,20260224_033_Cal_Chi_29_6_3_Colorado2025-greenBox.czi,Cal_chi,398.24,2664.0,1448.0,26,26,86.53,0.951,20260224_033_Cal_Chi_29_6_3_Colorado2025-greenBox_x002560_y001024
Unknown_Sample,20260224_033_Cal_Chi_29_6_3_Colorado2025-greenBox.czi,Cal_chi,381.7,5120.0,1284.0,25,25,84.28,0.896,20260224_033_Cal_Chi_29_6_3_Colorado2025-greenBox_x004608_y001024
Unknown_Sample,20260224_033_Cal_Chi_29_6_3_Colorado2025-greenBox.czi,Cal_chi,449.8,5733.0,1439.0,27,27,91.7,0.939,20260224_033_Cal_Chi_29_6_3_Colorado2025-greenBox_x005120_y001024
Unknown_Sample,20260224_033_Cal_Chi_29_6_3_Colorado2025-greenBox.czi,Cal_chi,177.38,5126.0,1285.0,13,25,64.38,0.91,20260224_033_Cal_Chi_29_6_3_Colorado2025-greenBox_x005120_y001024
Unknown_Sample,20260224_033_Cal_Chi_29_6_3_Colorado2025-greenBox.czi,Cal_chi,398.24,6115.0,1199.0,25,26,85.7,0.95,20260224_033_Cal_Chi_29_6_3_Colorado2025-greenBox_x005632_y001024
Unknown_Sample,20260224_033_Cal_Chi_29_6_3_Colorado2025-greenBox.czi,Cal_chi,440.57,5733.0,1439.0,27,26,89.7,0.947,20260224_033_Cal_Chi_29_6_3_Colorado2025-greenBox_x005632_y001024
Unknown_Sample,20260224_033_Cal_Chi_29_6_3_Colorado2025-greenBox.czi,Cal_chi,415.17,9895.0,1554.0,24,28,88.87,0.938,20260224_033_Cal_Chi_29_6_3_Colorado2025-greenBox_x009728_y001024
Unknown_Sample,20260224_033_Cal_Chi_29_6_3_Colorado2025-greenBox.czi,Cal_chi,486.74,9899.0,1582.0,30,29,95.84,0.93,20260224_033_Cal_Chi_29_6_3_Colorado2025-greenBox_x009728_y001024
Unknown_Sample,20260224_033_Cal_Chi_29_6_3_Colorado2025-greenBox.czi,Cal_chi,452.5,11479.0,1260.0,28,27,91.94,0.952,20260224_033_Cal_Chi_29_6_3_Colorado2025-greenBox_x011264_y001024
Unknown_Sample,20260224_033_Cal_Chi_29_6_3_Colorado2025-greenBox.czi,Cal_chi,436.34,11930.0,1331.0,28,26,88.77,0.951,20260224_033_Cal_Chi_29_6_3_Colorado2025-greenBox_x011776_y001024
Unknown_Sample,20260224_033_Cal_Chi_29_6_3_Colorado2025-greenBox.czi,Cal_chi,450.19,13177.0,1198.0,27,27,91.11,0.952,20260224_033_Cal_Chi_29_6_3_Colorado2025-greenBox_x012800_y001024
Unknown_Sample,20260224_033_Cal_Chi_29_6_3_Colorado2025-greenBox.czi,Cal_chi,515.22,12977.0,1463.0,31,29,99.84,0.925,20260224_033_Cal_Chi_29_6_3_Colorado2025-greenBox_x012800_y001024
