Sample_ID,CZI_File,Species,Area_um2,Centroid_X,Centroid_Y,Width_px,Height_px,Perimeter_px,Confidence,Tile
Unknown_Sample,20260224_091_Cal_Chi_13_7_3_Colorado2025-greenBox.czi,Cal_chi,643.73,5963.0,3759.0,31,33,111.7,0.83,20260224_091_Cal_Chi_13_7_3_Colorado2025-greenBox_x005632_y003584
Unknown_Sample,20260224_091_Cal_Chi_13_7_3_Colorado2025-greenBox.czi,Cal_chi,392.86,4262.0,4724.0,27,22,87.56,0.823,20260224_091_Cal_Chi_13_7_3_Colorado2025-greenBox_x004096_y004096
Unknown_Sample,20260224_091_Cal_Chi_13_7_3_Colorado2025-greenBox.czi,Cal_chi,1289.0,3434.0,5130.0,55,38,157.4,0.693,20260224_091_Cal_Chi_13_7_3_Colorado2025-greenBox_x003072_y004608
Unknown_Sample,20260224_091_Cal_Chi_13_7_3_Colorado2025-greenBox.czi,Cal_chi,445.19,3970.0,5118.0,27,28,90.18,0.9,20260224_091_Cal_Chi_13_7_3_Colorado2025-greenBox_x003584_y004608
Unknown_Sample,20260224_091_Cal_Chi_13_7_3_Colorado2025-greenBox.czi,Cal_chi,608.33,4009.0,5029.0,30,34,105.84,0.896,20260224_091_Cal_Chi_13_7_3_Colorado2025-greenBox_x003584_y004608
Unknown_Sample,20260224_091_Cal_Chi_13_7_3_Colorado2025-greenBox.czi,Cal_chi,512.52,4092.0,5211.0,32,28,98.43,0.864,20260224_091_Cal_Chi_13_7_3_Colorado2025-greenBox_x003584_y004608
Unknown_Sample,20260224_091_Cal_Chi_13_7_3_Colorado2025-greenBox.czi,Cal_chi,394.4,4035.0,4883.0,25,26,85.7,0.838,20260224_091_Cal_Chi_13_7_3_Colorado2025-greenBox_x003584_y004608
Unknown_Sample,20260224_091_Cal_Chi_13_7_3_Colorado2025-greenBox.czi,Cal_chi,910.38,4079.0,4785.0,31,46,132.43,0.785,20260224_091_Cal_Chi_13_7_3_Colorado2025-greenBox_x003584_y004608
Unknown_Sample,20260224_091_Cal_Chi_13_7_3_Colorado2025-greenBox.czi,Cal_chi,230.48,4047.0,5239.0,21,17,67.9,0.61,20260224_091_Cal_Chi_13_7_3_Colorado2025-greenBox_x003584_y004608
Unknown_Sample,20260224_091_Cal_Chi_13_7_3_Colorado2025-greenBox.czi,Cal_chi,537.15,4248.0,4869.0,33,31,101.74,0.89,20260224_091_Cal_Chi_13_7_3_Colorado2025-greenBox_x004096_y004608
Unknown_Sample,20260224_091_Cal_Chi_13_7_3_Colorado2025-greenBox.czi,Cal_chi,171.23,4101.0,5209.0,12,27,66.38,0.805,20260224_091_Cal_Chi_13_7_3_Colorado2025-greenBox_x004096_y004608
Unknown_Sample,20260224_091_Cal_Chi_13_7_3_Colorado2025-greenBox.czi,Cal_chi,415.94,4262.0,4725.0,27,25,86.53,0.624,20260224_091_Cal_Chi_13_7_3_Colorado2025-greenBox_x004096_y004608
Unknown_Sample,20260224_091_Cal_Chi_13_7_3_Colorado2025-greenBox.czi,Cal_chi,169.3,4101.0,5209.0,12,27,65.8,0.792,20260224_091_Cal_Chi_13_7_3_Colorado2025-greenBox_x004096_y005120
Unknown_Sample,20260224_091_Cal_Chi_13_7_3_Colorado2025-greenBox.czi,Cal_chi,247.8,3602.0,5698.0,20,21,68.63,0.677,20260224_091_Cal_Chi_13_7_3_Colorado2025-greenBox_x003072_y005632
Unknown_Sample,20260224_091_Cal_Chi_13_7_3_Colorado2025-greenBox.czi,Cal_chi,510.6,3793.0,6069.0,27,31,97.36,0.924,20260224_091_Cal_Chi_13_7_3_Colorado2025-greenBox_x003584_y005632
Unknown_Sample,20260224_091_Cal_Chi_13_7_3_Colorado2025-greenBox.czi,Cal_chi,240.1,3601.0,5698.0,20,20,67.8,0.557,20260224_091_Cal_Chi_13_7_3_Colorado2025-greenBox_x003584_y005632
Unknown_Sample,20260224_091_Cal_Chi_13_7_3_Colorado2025-greenBox.czi,Cal_chi,513.68,4105.0,6648.0,27,31,96.18,0.925,20260224_091_Cal_Chi_13_7_3_Colorado2025-greenBox_x003584_y006144
Unknown_Sample,20260224_091_Cal_Chi_13_7_3_Colorado2025-greenBox.czi,Cal_chi,318.21,4101.0,6415.0,22,24,76.87,0.891,20260224_091_Cal_Chi_13_7_3_Colorado2025-greenBox_x003584_y006144
Unknown_Sample,20260224_091_Cal_Chi_13_7_3_Colorado2025-greenBox.czi,Cal_chi,205.09,4217.0,6348.0,13,27,69.56,0.826,20260224_091_Cal_Chi_13_7_3_Colorado2025-greenBox_x003584_y006144
Unknown_Sample,20260224_091_Cal_Chi_13_7_3_Colorado2025-greenBox.czi,Cal_chi,180.46,4089.0,6527.0,18,17,58.38,0.675,20260224_091_Cal_Chi_13_7_3_Colorado2025-greenBox_x003584_y006144
Unknown_Sample,20260224_091_Cal_Chi_13_7_3_Colorado2025-greenBox.czi,Cal_chi,438.65,4107.0,6649.0,23,30,91.46,0.938,20260224_091_Cal_Chi_13_7_3_Colorado2025-greenBox_x004096_y006144
Unknown_Sample,20260224_091_Cal_Chi_13_7_3_Colorado2025-greenBox.czi,Cal_chi,230.87,4103.0,6415.0,16,24,68.97,0.851,20260224_091_Cal_Chi_13_7_3_Colorado2025-greenBox_x004096_y006144
Unknown_Sample,20260224_091_Cal_Chi_13_7_3_Colorado2025-greenBox.czi,Cal_chi,441.72,4223.0,6348.0,27,28,91.94,0.827,20260224_091_Cal_Chi_13_7_3_Colorado2025-greenBox_x004096_y006144
Unknown_Sample,20260224_091_Cal_Chi_13_7_3_Colorado2025-greenBox.czi,Cal_chi,187.39,2587.0,10286.0,19,16,58.38,0.556,20260224_091_Cal_Chi_13_7_3_Colorado2025-greenBox_x002048_y009728
Unknown_Sample,20260224_091_Cal_Chi_13_7_3_Colorado2025-greenBox.czi,Cal_chi,186.62,2587.0,10286.0,19,16,58.38,0.632,20260224_091_Cal_Chi_13_7_3_Colorado2025-greenBox_x002048_y010240
