Sample_ID,CZI_File,Species,Area_um2,Centroid_X,Centroid_Y,Width_px,Height_px,Perimeter_px,Confidence,Tile
Unknown_Sample,20251031_040_pol_pro_Vio_adu_2025_9_Colorado2025.czi,Vio_adu,265.88,7524.0,2574.0,18,24,72.38,0.9,20251031_040_pol_pro_Vio_adu_2025_9_Colorado2025_x007168_y002048
Unknown_Sample,20251031_040_pol_pro_Vio_adu_2025_9_Colorado2025.czi,Vio_adu,343.22,12449.0,2334.0,24,24,81.46,0.951,20251031_040_pol_pro_Vio_adu_2025_9_Colorado2025_x012288_y002048
Unknown_Sample,20251031_040_pol_pro_Vio_adu_2025_9_Colorado2025.czi,Vio_adu,232.79,14611.0,2178.0,16,24,68.38,0.933,20251031_040_pol_pro_Vio_adu_2025_9_Colorado2025_x014336_y002048
Unknown_Sample,20251031_040_pol_pro_Vio_adu_2025_9_Colorado2025.czi,Vio_adu,754.55,6093.0,3011.0,35,36,117.5,0.958,20251031_040_pol_pro_Vio_adu_2025_9_Colorado2025_x005632_y002560
Unknown_Sample,20251031_040_pol_pro_Vio_adu_2025_9_Colorado2025.czi,Vio_adu,635.27,5817.0,3053.0,32,33,106.67,0.956,20251031_040_pol_pro_Vio_adu_2025_9_Colorado2025_x005632_y002560
Unknown_Sample,20251031_040_pol_pro_Vio_adu_2025_9_Colorado2025.czi,Vio_adu,674.13,7471.0,2904.0,33,34,111.25,0.96,20251031_040_pol_pro_Vio_adu_2025_9_Colorado2025_x007168_y002560
Unknown_Sample,20251031_040_pol_pro_Vio_adu_2025_9_Colorado2025.czi,Vio_adu,285.5,7524.0,2573.0,19,25,74.63,0.883,20251031_040_pol_pro_Vio_adu_2025_9_Colorado2025_x007168_y002560
Unknown_Sample,20251031_040_pol_pro_Vio_adu_2025_9_Colorado2025.czi,Vio_adu,657.2,9837.0,3186.0,36,27,114.97,0.931,20251031_040_pol_pro_Vio_adu_2025_9_Colorado2025_x009216_y002560
Unknown_Sample,20251031_040_pol_pro_Vio_adu_2025_9_Colorado2025.czi,Vio_adu,665.66,9837.0,3186.0,38,27,115.46,0.943,20251031_040_pol_pro_Vio_adu_2025_9_Colorado2025_x009728_y002560
Unknown_Sample,20251031_040_pol_pro_Vio_adu_2025_9_Colorado2025.czi,Vio_adu,743.77,10762.0,3092.0,36,35,117.5,0.962,20251031_040_pol_pro_Vio_adu_2025_9_Colorado2025_x010240_y002560
Unknown_Sample,20251031_040_pol_pro_Vio_adu_2025_9_Colorado2025.czi,Vio_adu,614.49,10765.0,3092.0,28,35,108.53,0.969,20251031_040_pol_pro_Vio_adu_2025_9_Colorado2025_x010752_y002560
Unknown_Sample,20251031_040_pol_pro_Vio_adu_2025_9_Colorado2025.czi,Vio_adu,915.0,5338.0,3637.0,37,41,128.57,0.96,20251031_040_pol_pro_Vio_adu_2025_9_Colorado2025_x005120_y003072
Unknown_Sample,20251031_040_pol_pro_Vio_adu_2025_9_Colorado2025.czi,Vio_adu,727.23,5880.0,3562.0,33,37,114.91,0.957,20251031_040_pol_pro_Vio_adu_2025_9_Colorado2025_x005632_y003072
Unknown_Sample,20251031_040_pol_pro_Vio_adu_2025_9_Colorado2025.czi,Vio_adu,267.04,6265.0,3351.0,13,36,84.63,0.873,20251031_040_pol_pro_Vio_adu_2025_9_Colorado2025_x005632_y003072
Unknown_Sample,20251031_040_pol_pro_Vio_adu_2025_9_Colorado2025.czi,Vio_adu,889.22,6276.0,3351.0,37,39,127.5,0.96,20251031_040_pol_pro_Vio_adu_2025_9_Colorado2025_x006144_y003072
