Sample_ID,CZI_File,Species,Area_um2,Centroid_X,Centroid_Y,Width_px,Height_px,Perimeter_px,Confidence,Tile
Unknown_Sample,20251031_041_pol_pro_Vio_adu_2025_10_Colorado2025.czi,Vio_adu,902.69,1235.0,1113.0,38,39,127.74,0.949,20251031_041_pol_pro_Vio_adu_2025_10_Colorado2025_x001024_y000512
Unknown_Sample,20251031_041_pol_pro_Vio_adu_2025_10_Colorado2025.czi,Vio_adu,1052.36,1832.0,826.0,44,40,138.81,0.943,20251031_041_pol_pro_Vio_adu_2025_10_Colorado2025_x001536_y000512
Unknown_Sample,20251031_041_pol_pro_Vio_adu_2025_10_Colorado2025.czi,Vio_adu,842.28,2035.0,1054.0,39,36,123.15,0.918,20251031_041_pol_pro_Vio_adu_2025_10_Colorado2025_x001536_y000512
Unknown_Sample,20251031_041_pol_pro_Vio_adu_2025_10_Colorado2025.czi,Vio_adu,251.64,2170.0,936.0,12,36,84.97,0.83,20251031_041_pol_pro_Vio_adu_2025_10_Colorado2025_x001536_y000512
Unknown_Sample,20251031_041_pol_pro_Vio_adu_2025_10_Colorado2025.czi,Vio_adu,732.23,2335.0,791.0,35,34,115.84,0.942,20251031_041_pol_pro_Vio_adu_2025_10_Colorado2025_x002048_y000512
Unknown_Sample,20251031_041_pol_pro_Vio_adu_2025_10_Colorado2025.czi,Vio_adu,980.41,2182.0,936.0,37,44,134.57,0.885,20251031_041_pol_pro_Vio_adu_2025_10_Colorado2025_x002048_y000512
Unknown_Sample,20251031_041_pol_pro_Vio_adu_2025_10_Colorado2025.czi,Vio_adu,987.72,3999.0,1043.0,43,40,138.81,0.867,20251031_041_pol_pro_Vio_adu_2025_10_Colorado2025_x003584_y000512
Unknown_Sample,20251031_041_pol_pro_Vio_adu_2025_10_Colorado2025.czi,Vio_adu,1065.83,5498.0,1069.0,43,40,138.57,0.954,20251031_041_pol_pro_Vio_adu_2025_10_Colorado2025_x005120_y000512
Unknown_Sample,20251031_041_pol_pro_Vio_adu_2025_10_Colorado2025.czi,Vio_adu,638.73,6387.0,1140.0,40,25,115.46,0.921,20251031_041_pol_pro_Vio_adu_2025_10_Colorado2025_x006144_y000512
Unknown_Sample,20251031_041_pol_pro_Vio_adu_2025_10_Colorado2025.czi,Vio_adu,911.15,1235.0,1113.0,38,39,128.91,0.948,20251031_041_pol_pro_Vio_adu_2025_10_Colorado2025_x001024_y001024
Unknown_Sample,20251031_041_pol_pro_Vio_adu_2025_10_Colorado2025.czi,Vio_adu,847.66,2035.0,1054.0,39,36,124.33,0.913,20251031_041_pol_pro_Vio_adu_2025_10_Colorado2025_x001536_y001024
Unknown_Sample,20251031_041_pol_pro_Vio_adu_2025_10_Colorado2025.czi,Vio_adu,616.8,2799.0,1536.0,35,30,107.84,0.948,20251031_041_pol_pro_Vio_adu_2025_10_Colorado2025_x002560_y001024
Unknown_Sample,20251031_041_pol_pro_Vio_adu_2025_10_Colorado2025.czi,Vio_adu,924.23,3362.0,1315.0,38,40,129.74,0.955,20251031_041_pol_pro_Vio_adu_2025_10_Colorado2025_x003072_y001024
