Sample_ID,CZI_File,Species,Area_um2,Centroid_X,Centroid_Y,Width_px,Height_px,Perimeter_px,Confidence,Tile
Unknown_Sample,20251031_037_pol_pro_Vio_adu_2025_6_Colorado2025.czi,Vio_adu,569.47,3182.0,1697.0,30,29,104.63,0.662,20251031_037_pol_pro_Vio_adu_2025_6_Colorado2025_x003072_y001536
Unknown_Sample,20251031_037_pol_pro_Vio_adu_2025_6_Colorado2025.czi,Vio_adu,798.03,6332.0,2583.0,36,36,120.08,0.879,20251031_037_pol_pro_Vio_adu_2025_6_Colorado2025_x006144_y002048
Unknown_Sample,20251031_037_pol_pro_Vio_adu_2025_6_Colorado2025.czi,Vio_adu,516.76,1763.0,2886.0,29,28,97.7,0.773,20251031_037_pol_pro_Vio_adu_2025_6_Colorado2025_x001536_y002560
Unknown_Sample,20251031_037_pol_pro_Vio_adu_2025_6_Colorado2025.czi,Vio_adu,509.44,2342.0,2866.0,30,26,97.46,0.763,20251031_037_pol_pro_Vio_adu_2025_6_Colorado2025_x002048_y002560
Unknown_Sample,20251031_037_pol_pro_Vio_adu_2025_6_Colorado2025.czi,Vio_adu,643.35,2594.0,3002.0,33,30,109.11,0.75,20251031_037_pol_pro_Vio_adu_2025_6_Colorado2025_x002048_y002560
Unknown_Sample,20251031_037_pol_pro_Vio_adu_2025_6_Colorado2025.czi,Vio_adu,912.31,2768.0,2837.0,38,39,129.5,0.818,20251031_037_pol_pro_Vio_adu_2025_6_Colorado2025_x002560_y002560
Unknown_Sample,20251031_037_pol_pro_Vio_adu_2025_6_Colorado2025.czi,Vio_adu,657.97,2594.0,3002.0,34,30,109.94,0.756,20251031_037_pol_pro_Vio_adu_2025_6_Colorado2025_x002560_y002560
Unknown_Sample,20251031_037_pol_pro_Vio_adu_2025_6_Colorado2025.czi,Vio_adu,445.57,3882.0,3172.0,28,25,91.46,0.81,20251031_037_pol_pro_Vio_adu_2025_6_Colorado2025_x003584_y002560
Unknown_Sample,20251031_037_pol_pro_Vio_adu_2025_6_Colorado2025.czi,Vio_adu,743.39,4590.0,2935.0,37,33,117.25,0.842,20251031_037_pol_pro_Vio_adu_2025_6_Colorado2025_x004096_y002560
Unknown_Sample,20251031_037_pol_pro_Vio_adu_2025_6_Colorado2025.czi,Vio_adu,804.95,6332.0,2583.0,36,36,120.08,0.882,20251031_037_pol_pro_Vio_adu_2025_6_Colorado2025_x006144_y002560
Unknown_Sample,20251031_037_pol_pro_Vio_adu_2025_6_Colorado2025.czi,Vio_adu,606.41,873.0,3294.0,33,29,105.94,0.814,20251031_037_pol_pro_Vio_adu_2025_6_Colorado2025_x000512_y003072
Unknown_Sample,20251031_037_pol_pro_Vio_adu_2025_6_Colorado2025.czi,Vio_adu,657.97,1361.0,3573.0,35,31,111.6,0.818,20251031_037_pol_pro_Vio_adu_2025_6_Colorado2025_x001024_y003072
Unknown_Sample,20251031_037_pol_pro_Vio_adu_2025_6_Colorado2025.czi,Vio_adu,540.61,1392.0,3677.0,30,28,100.87,0.791,20251031_037_pol_pro_Vio_adu_2025_6_Colorado2025_x001024_y003072
Unknown_Sample,20251031_037_pol_pro_Vio_adu_2025_6_Colorado2025.czi,Vio_adu,659.12,1830.0,3545.0,33,31,110.53,0.856,20251031_037_pol_pro_Vio_adu_2025_6_Colorado2025_x001536_y003072
Unknown_Sample,20251031_037_pol_pro_Vio_adu_2025_6_Colorado2025.czi,Vio_adu,675.28,2218.0,3449.0,34,32,111.01,0.873,20251031_037_pol_pro_Vio_adu_2025_6_Colorado2025_x002048_y003072
Unknown_Sample,20251031_037_pol_pro_Vio_adu_2025_6_Colorado2025.czi,Vio_adu,837.66,2994.0,3284.0,37,37,123.5,0.896,20251031_037_pol_pro_Vio_adu_2025_6_Colorado2025_x002560_y003072
Unknown_Sample,20251031_037_pol_pro_Vio_adu_2025_6_Colorado2025.czi,Vio_adu,449.03,2624.0,3170.0,27,26,92.04,0.508,20251031_037_pol_pro_Vio_adu_2025_6_Colorado2025_x002560_y003072
Unknown_Sample,20251031_037_pol_pro_Vio_adu_2025_6_Colorado2025.czi,Vio_adu,436.34,3882.0,3172.0,28,24,90.63,0.796,20251031_037_pol_pro_Vio_adu_2025_6_Colorado2025_x003584_y003072
