Sample_ID,CZI_File,Species,Area_um2,Centroid_X,Centroid_Y,Width_px,Height_px,Perimeter_px,Confidence,Tile
Unknown_Sample,20251031_033_pol_pro_Vio_adu_2025_2_Colorado2025.czi,Vio_adu,523.68,2000.0,2621.0,29,31,99.01,0.879,20251031_033_pol_pro_Vio_adu_2025_2_Colorado2025_x001536_y002048
Unknown_Sample,20251031_033_pol_pro_Vio_adu_2025_2_Colorado2025.czi,Vio_adu,978.87,3099.0,2410.0,40,42,133.05,0.915,20251031_033_pol_pro_Vio_adu_2025_2_Colorado2025_x002560_y002048
Unknown_Sample,20251031_033_pol_pro_Vio_adu_2025_2_Colorado2025.czi,Vio_adu,799.95,3654.0,2490.0,36,38,121.15,0.917,20251031_033_pol_pro_Vio_adu_2025_2_Colorado2025_x003072_y002048
Unknown_Sample,20251031_033_pol_pro_Vio_adu_2025_2_Colorado2025.czi,Vio_adu,980.41,3099.0,2410.0,40,42,134.23,0.915,20251031_033_pol_pro_Vio_adu_2025_2_Colorado2025_x003072_y002048
Unknown_Sample,20251031_033_pol_pro_Vio_adu_2025_2_Colorado2025.czi,Vio_adu,640.27,3942.0,2660.0,31,34,108.43,0.923,20251031_033_pol_pro_Vio_adu_2025_2_Colorado2025_x003584_y002048
Unknown_Sample,20251031_033_pol_pro_Vio_adu_2025_2_Colorado2025.czi,Vio_adu,800.72,3654.0,2490.0,36,38,121.15,0.913,20251031_033_pol_pro_Vio_adu_2025_2_Colorado2025_x003584_y002048
Unknown_Sample,20251031_033_pol_pro_Vio_adu_2025_2_Colorado2025.czi,Vio_adu,563.7,4116.0,2672.0,31,29,102.53,0.906,20251031_033_pol_pro_Vio_adu_2025_2_Colorado2025_x003584_y002048
Unknown_Sample,20251031_033_pol_pro_Vio_adu_2025_2_Colorado2025.czi,Vio_adu,756.86,3962.0,2284.0,36,37,119.15,0.88,20251031_033_pol_pro_Vio_adu_2025_2_Colorado2025_x003584_y002048
Unknown_Sample,20251031_033_pol_pro_Vio_adu_2025_2_Colorado2025.czi,Vio_adu,343.61,4214.0,2405.0,19,30,86.38,0.521,20251031_033_pol_pro_Vio_adu_2025_2_Colorado2025_x003584_y002048
Unknown_Sample,20251031_033_pol_pro_Vio_adu_2025_2_Colorado2025.czi,Vio_adu,555.62,4248.0,2423.0,31,30,101.6,0.906,20251031_033_pol_pro_Vio_adu_2025_2_Colorado2025_x004096_y002048
Unknown_Sample,20251031_033_pol_pro_Vio_adu_2025_2_Colorado2025.czi,Vio_adu,572.55,4116.0,2672.0,31,29,105.46,0.887,20251031_033_pol_pro_Vio_adu_2025_2_Colorado2025_x004096_y002048
Unknown_Sample,20251031_033_pol_pro_Vio_adu_2025_2_Colorado2025.czi,Vio_adu,614.1,4220.0,2405.0,35,30,107.25,0.7,20251031_033_pol_pro_Vio_adu_2025_2_Colorado2025_x004096_y002048
Unknown_Sample,20251031_033_pol_pro_Vio_adu_2025_2_Colorado2025.czi,Vio_adu,569.85,5560.0,2419.0,29,31,101.36,0.939,20251031_033_pol_pro_Vio_adu_2025_2_Colorado2025_x005120_y002048
Unknown_Sample,20251031_033_pol_pro_Vio_adu_2025_2_Colorado2025.czi,Vio_adu,569.08,5448.0,2428.0,31,30,102.18,0.936,20251031_033_pol_pro_Vio_adu_2025_2_Colorado2025_x005120_y002048
Unknown_Sample,20251031_033_pol_pro_Vio_adu_2025_2_Colorado2025.czi,Vio_adu,492.9,5357.0,2384.0,28,29,95.36,0.923,20251031_033_pol_pro_Vio_adu_2025_2_Colorado2025_x005120_y002048
Unknown_Sample,20251031_033_pol_pro_Vio_adu_2025_2_Colorado2025.czi,Vio_adu,593.33,5786.0,2635.0,33,30,104.43,0.953,20251031_033_pol_pro_Vio_adu_2025_2_Colorado2025_x005632_y002048
Unknown_Sample,20251031_033_pol_pro_Vio_adu_2025_2_Colorado2025.czi,Vio_adu,552.92,5953.0,2582.0,28,34,101.84,0.953,20251031_033_pol_pro_Vio_adu_2025_2_Colorado2025_x005632_y002048
Unknown_Sample,20251031_033_pol_pro_Vio_adu_2025_2_Colorado2025.czi,Vio_adu,556.0,5848.0,2632.0,31,30,101.01,0.95,20251031_033_pol_pro_Vio_adu_2025_2_Colorado2025_x005632_y002048
Unknown_Sample,20251031_033_pol_pro_Vio_adu_2025_2_Colorado2025.czi,Vio_adu,433.26,5934.0,2677.0,31,22,93.8,0.925,20251031_033_pol_pro_Vio_adu_2025_2_Colorado2025_x005632_y002048
