Sample_ID,CZI_File,Species,Area_um2,Centroid_X,Centroid_Y,Width_px,Height_px,Perimeter_px,Confidence,Tile
Unknown_Sample,20251031_032_pol_pro_Vio_adu_2025_1_Colorado2025.czi,Vio_adu,265.88,8104.0,1562.0,22,20,71.21,0.759,20251031_032_pol_pro_Vio_adu_2025_1_Colorado2025_x007680_y001536
Unknown_Sample,20251031_032_pol_pro_Vio_adu_2025_1_Colorado2025.czi,Vio_adu,229.71,1490.0,2633.0,17,23,67.21,0.933,20251031_032_pol_pro_Vio_adu_2025_1_Colorado2025_x001024_y002048
Unknown_Sample,20251031_032_pol_pro_Vio_adu_2025_1_Colorado2025.czi,Vio_adu,471.74,3601.0,2602.0,28,27,93.11,0.956,20251031_032_pol_pro_Vio_adu_2025_1_Colorado2025_x003072_y002048
Unknown_Sample,20251031_032_pol_pro_Vio_adu_2025_1_Colorado2025.czi,Vio_adu,473.28,3601.0,2602.0,28,27,93.11,0.954,20251031_032_pol_pro_Vio_adu_2025_1_Colorado2025_x003584_y002048
Unknown_Sample,20251031_032_pol_pro_Vio_adu_2025_1_Colorado2025.czi,Vio_adu,426.33,8372.0,2255.0,27,26,89.11,0.951,20251031_032_pol_pro_Vio_adu_2025_1_Colorado2025_x008192_y002048
Unknown_Sample,20251031_032_pol_pro_Vio_adu_2025_1_Colorado2025.czi,Vio_adu,229.71,1490.0,2633.0,17,23,67.21,0.935,20251031_032_pol_pro_Vio_adu_2025_1_Colorado2025_x001024_y002560
Unknown_Sample,20251031_032_pol_pro_Vio_adu_2025_1_Colorado2025.czi,Vio_adu,471.74,3601.0,2602.0,28,27,93.11,0.957,20251031_032_pol_pro_Vio_adu_2025_1_Colorado2025_x003072_y002560
Unknown_Sample,20251031_032_pol_pro_Vio_adu_2025_1_Colorado2025.czi,Vio_adu,471.74,3601.0,2602.0,28,27,93.11,0.955,20251031_032_pol_pro_Vio_adu_2025_1_Colorado2025_x003584_y002560
Unknown_Sample,20251031_032_pol_pro_Vio_adu_2025_1_Colorado2025.czi,Vio_adu,190.08,6110.0,2745.0,19,16,60.14,0.945,20251031_032_pol_pro_Vio_adu_2025_1_Colorado2025_x005632_y002560
Unknown_Sample,20251031_032_pol_pro_Vio_adu_2025_1_Colorado2025.czi,Vio_adu,305.9,8249.0,2849.0,20,26,76.87,0.945,20251031_032_pol_pro_Vio_adu_2025_1_Colorado2025_x007680_y002560
