Sample_ID,CZI_File,Species,Area_um2,Centroid_X,Centroid_Y,Width_px,Height_px,Perimeter_px,Confidence,Tile
Unknown_Sample,20251031_038_pol_pro_Vio_adu_2025_7_Colorado2025.czi,Vio_adu,596.02,3290.0,2667.0,31,32,107.36,0.834,20251031_038_pol_pro_Vio_adu_2025_7_Colorado2025_x003072_y002048
Unknown_Sample,20251031_038_pol_pro_Vio_adu_2025_7_Colorado2025.czi,Vio_adu,745.31,3757.0,2500.0,34,36,115.5,0.948,20251031_038_pol_pro_Vio_adu_2025_7_Colorado2025_x003584_y002048
Unknown_Sample,20251031_038_pol_pro_Vio_adu_2025_7_Colorado2025.czi,Vio_adu,636.04,4105.0,2312.0,30,34,107.01,0.942,20251031_038_pol_pro_Vio_adu_2025_7_Colorado2025_x003584_y002048
Unknown_Sample,20251031_038_pol_pro_Vio_adu_2025_7_Colorado2025.czi,Vio_adu,524.84,4107.0,2312.0,24,34,101.46,0.947,20251031_038_pol_pro_Vio_adu_2025_7_Colorado2025_x004096_y002048
Unknown_Sample,20251031_038_pol_pro_Vio_adu_2025_7_Colorado2025.czi,Vio_adu,697.6,3067.0,3052.0,34,34,113.84,0.952,20251031_038_pol_pro_Vio_adu_2025_7_Colorado2025_x002560_y002560
Unknown_Sample,20251031_038_pol_pro_Vio_adu_2025_7_Colorado2025.czi,Vio_adu,631.42,3040.0,3089.0,33,32,107.84,0.948,20251031_038_pol_pro_Vio_adu_2025_7_Colorado2025_x002560_y002560
Unknown_Sample,20251031_038_pol_pro_Vio_adu_2025_7_Colorado2025.czi,Vio_adu,594.1,3623.0,2941.0,31,31,104.77,0.961,20251031_038_pol_pro_Vio_adu_2025_7_Colorado2025_x003072_y002560
Unknown_Sample,20251031_038_pol_pro_Vio_adu_2025_7_Colorado2025.czi,Vio_adu,216.63,3077.0,3051.0,13,32,77.21,0.941,20251031_038_pol_pro_Vio_adu_2025_7_Colorado2025_x003072_y002560
Unknown_Sample,20251031_038_pol_pro_Vio_adu_2025_7_Colorado2025.czi,Vio_adu,542.92,3290.0,2666.0,31,29,103.7,0.804,20251031_038_pol_pro_Vio_adu_2025_7_Colorado2025_x003072_y002560
Unknown_Sample,20251031_038_pol_pro_Vio_adu_2025_7_Colorado2025.czi,Vio_adu,700.29,3793.0,3011.0,34,34,113.25,0.963,20251031_038_pol_pro_Vio_adu_2025_7_Colorado2025_x003584_y002560
Unknown_Sample,20251031_038_pol_pro_Vio_adu_2025_7_Colorado2025.czi,Vio_adu,594.86,3623.0,2941.0,31,31,104.77,0.959,20251031_038_pol_pro_Vio_adu_2025_7_Colorado2025_x003584_y002560
Unknown_Sample,20251031_038_pol_pro_Vio_adu_2025_7_Colorado2025.czi,Vio_adu,609.87,4430.0,2892.0,32,31,105.01,0.962,20251031_038_pol_pro_Vio_adu_2025_7_Colorado2025_x004096_y002560
