File,Stigma_Species,Blur_Score,Status,Total_Grains,Conspecific,Heterospecific
20260707_151_Dep_Ran_Ado_22_7_153b_Colorado2025-2.czi,Ran_ado,18.49,BLURRY,0,0,0
