File,Stigma_Species,Blur_Score,Status,Total_Grains,Conspecific,Heterospecific
20260707_121_Dep_Ran_Ado_18_7_134b_Colorado2025-1.czi,Ran_ado,25.61,BLURRY,0,0,0
