File,Stigma_Species,Blur_Score,Status,Total_Grains,Conspecific,Heterospecific
20260707_136_Dep_Ran_Ado_20_7_144b_Colorado2025-1.czi,Ran_ado,24.7,BLURRY,0,0,0
