Sample_ID,CZI_File,Species,Area_um2,Centroid_X,Centroid_Y,Width_px,Height_px,Perimeter_px,Confidence,Tile
Unknown_Sample,20260226_251_Gen_Alg_4_8_6_Colorado2025-greenBox.czi,Gen_alg,802.26,4661.0,1612.0,36,36,119.5,0.927,20260226_251_Gen_Alg_4_8_6_Colorado2025-greenBox_x004096_y001024
Unknown_Sample,20260226_251_Gen_Alg_4_8_6_Colorado2025-greenBox.czi,Gen_alg,731.08,4707.0,1593.0,34,36,113.74,0.921,20260226_251_Gen_Alg_4_8_6_Colorado2025-greenBox_x004096_y001024
Unknown_Sample,20260226_251_Gen_Alg_4_8_6_Colorado2025-greenBox.czi,Gen_alg,457.88,4512.0,1640.0,27,29,92.77,0.868,20260226_251_Gen_Alg_4_8_6_Colorado2025-greenBox_x004096_y001024
Unknown_Sample,20260226_251_Gen_Alg_4_8_6_Colorado2025-greenBox.czi,Gen_alg,709.14,4714.0,1541.0,42,29,121.01,0.864,20260226_251_Gen_Alg_4_8_6_Colorado2025-greenBox_x004096_y001024
Unknown_Sample,20260226_251_Gen_Alg_4_8_6_Colorado2025-greenBox.czi,Gen_alg,177.0,4570.0,1658.0,32,10,72.97,0.836,20260226_251_Gen_Alg_4_8_6_Colorado2025-greenBox_x004096_y001024
Unknown_Sample,20260226_251_Gen_Alg_4_8_6_Colorado2025-greenBox.czi,Gen_alg,166.22,4731.0,1571.0,10,31,70.97,0.825,20260226_251_Gen_Alg_4_8_6_Colorado2025-greenBox_x004096_y001024
Unknown_Sample,20260226_251_Gen_Alg_4_8_6_Colorado2025-greenBox.czi,Gen_alg,179.69,4730.0,1613.0,10,32,73.56,0.797,20260226_251_Gen_Alg_4_8_6_Colorado2025-greenBox_x004096_y001024
Unknown_Sample,20260226_251_Gen_Alg_4_8_6_Colorado2025-greenBox.czi,Gen_alg,703.76,4500.0,1606.0,35,34,114.67,0.615,20260226_251_Gen_Alg_4_8_6_Colorado2025-greenBox_x004096_y001024
Unknown_Sample,20260226_251_Gen_Alg_4_8_6_Colorado2025-greenBox.czi,Gen_alg,759.93,4742.0,1614.0,35,36,116.33,0.943,20260226_251_Gen_Alg_4_8_6_Colorado2025-greenBox_x004608_y001024
Unknown_Sample,20260226_251_Gen_Alg_4_8_6_Colorado2025-greenBox.czi,Gen_alg,715.3,4742.0,1570.0,34,35,113.5,0.93,20260226_251_Gen_Alg_4_8_6_Colorado2025-greenBox_x004608_y001024
Unknown_Sample,20260226_251_Gen_Alg_4_8_6_Colorado2025-greenBox.czi,Gen_alg,723.38,4707.0,1592.0,34,35,112.91,0.928,20260226_251_Gen_Alg_4_8_6_Colorado2025-greenBox_x004608_y001024
Unknown_Sample,20260226_251_Gen_Alg_4_8_6_Colorado2025-greenBox.czi,Gen_alg,801.87,4661.0,1612.0,36,36,120.08,0.927,20260226_251_Gen_Alg_4_8_6_Colorado2025-greenBox_x004608_y001024
Unknown_Sample,20260226_251_Gen_Alg_4_8_6_Colorado2025-greenBox.czi,Gen_alg,908.07,4953.0,1535.0,36,41,136.91,0.922,20260226_251_Gen_Alg_4_8_6_Colorado2025-greenBox_x004608_y001024
Unknown_Sample,20260226_251_Gen_Alg_4_8_6_Colorado2025-greenBox.czi,Gen_alg,788.79,5019.0,1532.0,35,37,121.25,0.894,20260226_251_Gen_Alg_4_8_6_Colorado2025-greenBox_x004608_y001024
Unknown_Sample,20260226_251_Gen_Alg_4_8_6_Colorado2025-greenBox.czi,Gen_alg,783.79,4985.0,1556.0,36,37,119.15,0.892,20260226_251_Gen_Alg_4_8_6_Colorado2025-greenBox_x004608_y001024
Unknown_Sample,20260226_251_Gen_Alg_4_8_6_Colorado2025-greenBox.czi,Gen_alg,659.51,4713.0,1541.0,39,28,115.94,0.891,20260226_251_Gen_Alg_4_8_6_Colorado2025-greenBox_x004608_y001024
Unknown_Sample,20260226_251_Gen_Alg_4_8_6_Colorado2025-greenBox.czi,Gen_alg,671.82,5056.0,1521.0,35,32,114.77,0.766,20260226_251_Gen_Alg_4_8_6_Colorado2025-greenBox_x004608_y001024
Unknown_Sample,20260226_251_Gen_Alg_4_8_6_Colorado2025-greenBox.czi,Gen_alg,919.23,5616.0,1528.0,38,40,127.98,0.95,20260226_251_Gen_Alg_4_8_6_Colorado2025-greenBox_x005120_y001024
Unknown_Sample,20260226_251_Gen_Alg_4_8_6_Colorado2025-greenBox.czi,Gen_alg,789.56,5661.0,1618.0,36,36,120.08,0.945,20260226_251_Gen_Alg_4_8_6_Colorado2025-greenBox_x005120_y001024
Unknown_Sample,20260226_251_Gen_Alg_4_8_6_Colorado2025-greenBox.czi,Gen_alg,696.83,5657.0,1513.0,34,34,112.67,0.945,20260226_251_Gen_Alg_4_8_6_Colorado2025-greenBox_x005120_y001024
Unknown_Sample,20260226_251_Gen_Alg_4_8_6_Colorado2025-greenBox.czi,Gen_alg,864.98,5699.0,1499.0,37,39,124.57,0.936,20260226_251_Gen_Alg_4_8_6_Colorado2025-greenBox_x005120_y001024
Unknown_Sample,20260226_251_Gen_Alg_4_8_6_Colorado2025-greenBox.czi,Gen_alg,721.07,5553.0,1640.0,34,35,114.08,0.932,20260226_251_Gen_Alg_4_8_6_Colorado2025-greenBox_x005120_y001024
Unknown_Sample,20260226_251_Gen_Alg_4_8_6_Colorado2025-greenBox.czi,Gen_alg,683.75,5675.0,1466.0,32,36,111.5,0.921,20260226_251_Gen_Alg_4_8_6_Colorado2025-greenBox_x005120_y001024
Unknown_Sample,20260226_251_Gen_Alg_4_8_6_Colorado2025-greenBox.czi,Gen_alg,217.78,5718.0,1658.0,32,12,76.97,0.863,20260226_251_Gen_Alg_4_8_6_Colorado2025-greenBox_x005120_y001024
Unknown_Sample,20260226_251_Gen_Alg_4_8_6_Colorado2025-greenBox.czi,Gen_alg,1229.75,5714.0,1449.0,41,48,151.74,0.813,20260226_251_Gen_Alg_4_8_6_Colorado2025-greenBox_x005120_y001024
Unknown_Sample,20260226_251_Gen_Alg_4_8_6_Colorado2025-greenBox.czi,Gen_alg,790.33,5661.0,1618.0,36,36,120.08,0.949,20260226_251_Gen_Alg_4_8_6_Colorado2025-greenBox_x005632_y001024
Unknown_Sample,20260226_251_Gen_Alg_4_8_6_Colorado2025-greenBox.czi,Gen_alg,697.6,5657.0,1513.0,34,34,112.67,0.946,20260226_251_Gen_Alg_4_8_6_Colorado2025-greenBox_x005632_y001024
