Sample_ID,CZI_File,Species,Area_um2,Centroid_X,Centroid_Y,Width_px,Height_px,Perimeter_px,Confidence,Tile
Unknown_Sample,20260227_380_Gen_Alg_16_8_5_Colorado2025-greenBox.czi,Gen_alg,363.61,10475.0,1533.0,28,22,82.53,0.661,20260227_380_Gen_Alg_16_8_5_Colorado2025-greenBox_x010240_y001024
Unknown_Sample,20260227_380_Gen_Alg_16_8_5_Colorado2025-greenBox.czi,Gen_alg,308.59,11734.0,1649.0,20,25,77.8,0.9,20260227_380_Gen_Alg_16_8_5_Colorado2025-greenBox_x011264_y001024
Unknown_Sample,20260227_380_Gen_Alg_16_8_5_Colorado2025-greenBox.czi,Gen_alg,412.87,6009.0,2058.0,28,25,88.53,0.95,20260227_380_Gen_Alg_16_8_5_Colorado2025-greenBox_x005632_y001536
Unknown_Sample,20260227_380_Gen_Alg_16_8_5_Colorado2025-greenBox.czi,Gen_alg,518.68,7928.0,2010.0,29,29,97.94,0.957,20260227_380_Gen_Alg_16_8_5_Colorado2025-greenBox_x007680_y001536
Unknown_Sample,20260227_380_Gen_Alg_16_8_5_Colorado2025-greenBox.czi,Gen_alg,399.78,8660.0,2022.0,25,27,85.36,0.948,20260227_380_Gen_Alg_16_8_5_Colorado2025-greenBox_x008192_y001536
Unknown_Sample,20260227_380_Gen_Alg_16_8_5_Colorado2025-greenBox.czi,Gen_alg,657.2,9057.0,2007.0,33,32,109.6,0.958,20260227_380_Gen_Alg_16_8_5_Colorado2025-greenBox_x008704_y001536
Unknown_Sample,20260227_380_Gen_Alg_16_8_5_Colorado2025-greenBox.czi,Gen_alg,310.51,9803.0,2052.0,22,24,75.7,0.946,20260227_380_Gen_Alg_16_8_5_Colorado2025-greenBox_x009216_y001536
Unknown_Sample,20260227_380_Gen_Alg_16_8_5_Colorado2025-greenBox.czi,Gen_alg,242.02,9424.0,1962.0,21,18,66.38,0.944,20260227_380_Gen_Alg_16_8_5_Colorado2025-greenBox_x009216_y001536
Unknown_Sample,20260227_380_Gen_Alg_16_8_5_Colorado2025-greenBox.czi,Gen_alg,316.67,9771.0,1832.0,26,20,78.04,0.943,20260227_380_Gen_Alg_16_8_5_Colorado2025-greenBox_x009216_y001536
Unknown_Sample,20260227_380_Gen_Alg_16_8_5_Colorado2025-greenBox.czi,Gen_alg,318.21,9595.0,1883.0,26,22,79.7,0.941,20260227_380_Gen_Alg_16_8_5_Colorado2025-greenBox_x009216_y001536
Unknown_Sample,20260227_380_Gen_Alg_16_8_5_Colorado2025-greenBox.czi,Gen_alg,311.28,9803.0,2052.0,22,24,75.7,0.945,20260227_380_Gen_Alg_16_8_5_Colorado2025-greenBox_x009728_y001536
Unknown_Sample,20260227_380_Gen_Alg_16_8_5_Colorado2025-greenBox.czi,Gen_alg,316.67,9771.0,1832.0,26,20,78.04,0.942,20260227_380_Gen_Alg_16_8_5_Colorado2025-greenBox_x009728_y001536
Unknown_Sample,20260227_380_Gen_Alg_16_8_5_Colorado2025-greenBox.czi,Gen_alg,292.82,10104.0,1956.0,23,21,74.04,0.942,20260227_380_Gen_Alg_16_8_5_Colorado2025-greenBox_x009728_y001536
Unknown_Sample,20260227_380_Gen_Alg_16_8_5_Colorado2025-greenBox.czi,Gen_alg,745.31,10656.0,2092.0,35,35,116.67,0.961,20260227_380_Gen_Alg_16_8_5_Colorado2025-greenBox_x010240_y001536
Unknown_Sample,20260227_380_Gen_Alg_16_8_5_Colorado2025-greenBox.czi,Gen_alg,361.69,10846.0,2109.0,21,30,83.94,0.95,20260227_380_Gen_Alg_16_8_5_Colorado2025-greenBox_x010240_y001536
Unknown_Sample,20260227_380_Gen_Alg_16_8_5_Colorado2025-greenBox.czi,Gen_alg,300.9,10707.0,2141.0,20,26,76.28,0.946,20260227_380_Gen_Alg_16_8_5_Colorado2025-greenBox_x010240_y001536
Unknown_Sample,20260227_380_Gen_Alg_16_8_5_Colorado2025-greenBox.czi,Gen_alg,127.75,10473.0,1539.0,27,10,61.8,0.816,20260227_380_Gen_Alg_16_8_5_Colorado2025-greenBox_x010240_y001536
Unknown_Sample,20260227_380_Gen_Alg_16_8_5_Colorado2025-greenBox.czi,Gen_alg,365.54,10846.0,2109.0,21,30,85.11,0.945,20260227_380_Gen_Alg_16_8_5_Colorado2025-greenBox_x010752_y001536
Unknown_Sample,20260227_380_Gen_Alg_16_8_5_Colorado2025-greenBox.czi,Gen_alg,280.89,11548.0,2028.0,23,20,72.63,0.943,20260227_380_Gen_Alg_16_8_5_Colorado2025-greenBox_x011264_y001536
Unknown_Sample,20260227_380_Gen_Alg_16_8_5_Colorado2025-greenBox.czi,Gen_alg,342.07,11711.0,1823.0,22,27,81.7,0.933,20260227_380_Gen_Alg_16_8_5_Colorado2025-greenBox_x011264_y001536
Unknown_Sample,20260227_380_Gen_Alg_16_8_5_Colorado2025-greenBox.czi,Gen_alg,307.05,11734.0,1649.0,20,25,77.8,0.921,20260227_380_Gen_Alg_16_8_5_Colorado2025-greenBox_x011264_y001536
Unknown_Sample,20260227_380_Gen_Alg_16_8_5_Colorado2025-greenBox.czi,Gen_alg,115.05,12177.0,1907.0,14,14,47.9,0.915,20260227_380_Gen_Alg_16_8_5_Colorado2025-greenBox_x011776_y001536
Unknown_Sample,20260227_380_Gen_Alg_16_8_5_Colorado2025-greenBox.czi,Gen_alg,307.44,14589.0,2132.0,19,27,76.87,0.944,20260227_380_Gen_Alg_16_8_5_Colorado2025-greenBox_x014336_y001536
Unknown_Sample,20260227_380_Gen_Alg_16_8_5_Colorado2025-greenBox.czi,Gen_alg,128.52,2903.0,2575.0,15,14,48.14,0.932,20260227_380_Gen_Alg_16_8_5_Colorado2025-greenBox_x002560_y002048
Unknown_Sample,20260227_380_Gen_Alg_16_8_5_Colorado2025-greenBox.czi,Gen_alg,322.44,2921.0,2677.0,24,21,78.97,0.929,20260227_380_Gen_Alg_16_8_5_Colorado2025-greenBox_x002560_y002048
Unknown_Sample,20260227_380_Gen_Alg_16_8_5_Colorado2025-greenBox.czi,Gen_alg,86.57,2882.0,2430.0,12,12,41.07,0.838,20260227_380_Gen_Alg_16_8_5_Colorado2025-greenBox_x002560_y002048
Unknown_Sample,20260227_380_Gen_Alg_16_8_5_Colorado2025-greenBox.czi,Gen_alg,322.06,5392.0,2604.0,22,24,78.04,0.937,20260227_380_Gen_Alg_16_8_5_Colorado2025-greenBox_x005120_y002048
Unknown_Sample,20260227_380_Gen_Alg_16_8_5_Colorado2025-greenBox.czi,Gen_alg,403.63,6009.0,2058.0,28,24,88.87,0.952,20260227_380_Gen_Alg_16_8_5_Colorado2025-greenBox_x005632_y002048
Unknown_Sample,20260227_380_Gen_Alg_16_8_5_Colorado2025-greenBox.czi,Gen_alg,752.62,6454.0,2585.0,35,35,117.25,0.957,20260227_380_Gen_Alg_16_8_5_Colorado2025-greenBox_x006144_y002048
Unknown_Sample,20260227_380_Gen_Alg_16_8_5_Colorado2025-greenBox.czi,Gen_alg,689.9,7641.0,2400.0,33,34,113.01,0.956,20260227_380_Gen_Alg_16_8_5_Colorado2025-greenBox_x007168_y002048
Unknown_Sample,20260227_380_Gen_Alg_16_8_5_Colorado2025-greenBox.czi,Gen_alg,712.61,7980.0,2234.0,34,34,113.25,0.961,20260227_380_Gen_Alg_16_8_5_Colorado2025-greenBox_x007680_y002048
Unknown_Sample,20260227_380_Gen_Alg_16_8_5_Colorado2025-greenBox.czi,Gen_alg,667.2,8488.0,2627.0,33,33,110.43,0.963,20260227_380_Gen_Alg_16_8_5_Colorado2025-greenBox_x008192_y002048
Unknown_Sample,20260227_380_Gen_Alg_16_8_5_Colorado2025-greenBox.czi,Gen_alg,777.25,8796.0,2612.0,37,35,118.91,0.959,20260227_380_Gen_Alg_16_8_5_Colorado2025-greenBox_x008192_y002048
Unknown_Sample,20260227_380_Gen_Alg_16_8_5_Colorado2025-greenBox.czi,Gen_alg,554.08,8557.0,2478.0,31,29,100.77,0.955,20260227_380_Gen_Alg_16_8_5_Colorado2025-greenBox_x008192_y002048
Unknown_Sample,20260227_380_Gen_Alg_16_8_5_Colorado2025-greenBox.czi,Gen_alg,335.14,8441.0,2187.0,26,21,78.87,0.942,20260227_380_Gen_Alg_16_8_5_Colorado2025-greenBox_x008192_y002048
Unknown_Sample,20260227_380_Gen_Alg_16_8_5_Colorado2025-greenBox.czi,Gen_alg,778.79,8796.0,2612.0,37,35,118.91,0.96,20260227_380_Gen_Alg_16_8_5_Colorado2025-greenBox_x008704_y002048
Unknown_Sample,20260227_380_Gen_Alg_16_8_5_Colorado2025-greenBox.czi,Gen_alg,621.41,8928.0,2589.0,31,33,105.84,0.952,20260227_380_Gen_Alg_16_8_5_Colorado2025-greenBox_x008704_y002048
Unknown_Sample,20260227_380_Gen_Alg_16_8_5_Colorado2025-greenBox.czi,Gen_alg,291.28,8835.0,2213.0,24,22,75.7,0.938,20260227_380_Gen_Alg_16_8_5_Colorado2025-greenBox_x008704_y002048
Unknown_Sample,20260227_380_Gen_Alg_16_8_5_Colorado2025-greenBox.czi,Gen_alg,282.04,9336.0,2357.0,15,34,84.04,0.887,20260227_380_Gen_Alg_16_8_5_Colorado2025-greenBox_x008704_y002048
Unknown_Sample,20260227_380_Gen_Alg_16_8_5_Colorado2025-greenBox.czi,Gen_alg,700.68,9345.0,2357.0,34,34,112.67,0.96,20260227_380_Gen_Alg_16_8_5_Colorado2025-greenBox_x009216_y002048
Unknown_Sample,20260227_380_Gen_Alg_16_8_5_Colorado2025-greenBox.czi,Gen_alg,549.08,9557.0,2593.0,30,30,100.18,0.957,20260227_380_Gen_Alg_16_8_5_Colorado2025-greenBox_x009216_y002048
Unknown_Sample,20260227_380_Gen_Alg_16_8_5_Colorado2025-greenBox.czi,Gen_alg,238.18,9803.0,2055.0,22,17,68.73,0.949,20260227_380_Gen_Alg_16_8_5_Colorado2025-greenBox_x009216_y002048
Unknown_Sample,20260227_380_Gen_Alg_16_8_5_Colorado2025-greenBox.czi,Gen_alg,341.68,9847.0,2405.0,17,34,89.8,0.902,20260227_380_Gen_Alg_16_8_5_Colorado2025-greenBox_x009216_y002048
Unknown_Sample,20260227_380_Gen_Alg_16_8_5_Colorado2025-greenBox.czi,Gen_alg,724.92,9855.0,2405.0,35,34,115.25,0.961,20260227_380_Gen_Alg_16_8_5_Colorado2025-greenBox_x009728_y002048
Unknown_Sample,20260227_380_Gen_Alg_16_8_5_Colorado2025-greenBox.czi,Gen_alg,238.18,9803.0,2055.0,22,17,68.73,0.948,20260227_380_Gen_Alg_16_8_5_Colorado2025-greenBox_x009728_y002048
Unknown_Sample,20260227_380_Gen_Alg_16_8_5_Colorado2025-greenBox.czi,Gen_alg,160.45,10022.0,2682.0,29,10,67.56,0.861,20260227_380_Gen_Alg_16_8_5_Colorado2025-greenBox_x009728_y002048
Unknown_Sample,20260227_380_Gen_Alg_16_8_5_Colorado2025-greenBox.czi,Gen_alg,743.77,10656.0,2092.0,35,35,116.67,0.961,20260227_380_Gen_Alg_16_8_5_Colorado2025-greenBox_x010240_y002048
